,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
128,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2024-01-29 17:35:28.000000,2022-07-14 07:40:12,517.0,,100.0,30.0,363.0,67.0,2574.0,2021-08-23 20:42:56.000,1.3.0,6.0,19.0,28,False,,35.0,notifiers,conda-forge/notifiers,,1176.0,1176.0,https://pypi.org/project/notifiers,681038.0,681982.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,35874.0,3.0,,,,,,,,,,,,,,,,,,,
129,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2024-02-07 04:52:59.000000,2024-01-20 01:21:27,603.0,13.0,131.0,33.0,312.0,123.0,1587.0,2024-01-20 03:14:55.000,3.0.1,20.0,41.0,28,True,,63.0,safety,conda-forge/safety,,31.0,31.0,https://pypi.org/project/safety,1276055.0,1288403.0,https://anaconda.org/conda-forge/safety,2024-02-02 00:53:23.094,89398.0,3.0,,,469828.0,,,,,,,,,,,,,,,,
130,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2024-01-11 17:49:41.000000,2024-01-11 17:49:41,266.0,1.0,98.0,24.0,110.0,79.0,762.0,2019-12-10 01:50:33.000,0.8.1,14.0,34.0,28,True,,40.0,astor,conda-forge/astor,,2221.0,,https://pypi.org/project/astor,5443424.0,5471008.0,https://anaconda.org/conda-forge/astor,2023-06-16 13:23:08.435,2261968.0,2.0,2019-12-10 01:50:33.000,2221.0,,,,,,,,,,,,,,,,,
131,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2024-01-29 21:31:04.000000,2024-01-18 10:45:13,649.0,4.0,105.0,25.0,162.0,65.0,736.0,2023-10-22 15:51:05.000,V2.1.0,10.0,43.0,28,False,,17.0,pyhamcrest,conda-forge/pyhamcrest,,36763.0,36763.0,https://pypi.org/project/pyhamcrest,1475821.0,1480976.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,479445.0,3.0,,,,,,,,,,,,,,,,,,,
132,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2024-01-29 16:09:18.000000,2022-11-08 15:07:52,1711.0,,172.0,54.0,280.0,233.0,566.0,2023-02-03 17:52:32.253,2.13.7,125.0,93.0,28,False,,134.0,zc.buildout,conda-forge/zc.buildout,,1046.0,,https://pypi.org/project/zc.buildout,38441.0,39553.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,32252.0,3.0,2023-02-03 17:52:32.253,1046.0,,,,,,,,,,,,,,,,,
133,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2024-02-07 17:40:17.000000,2024-01-30 13:08:21,612.0,11.0,31.0,5.0,543.0,54.0,565.0,2023-08-15 18:04:57.000,3.15.0,33.0,20.0,28,True,,7.0,pytest-randomly,conda-forge/pytest-randomly,,8169.0,7868.0,https://pypi.org/project/pytest-randomly,2642689.0,2648948.0,https://anaconda.org/conda-forge/pytest-randomly,2023-08-15 20:36:31.270,175260.0,3.0,2023-08-15 18:04:57.000,301.0,,,,,,,,,,,,,,,,,
134,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2024-02-06 09:03:55.000000,2024-02-06 09:03:52,385.0,14.0,13.0,5.0,270.0,31.0,305.0,2022-09-20 20:06:30.000,1.4.0,15.0,16.0,28,True,,8.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],18173.0,18173.0,https://pypi.org/project/flake8-eradicate,621934.0,622332.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,13562.0,2.0,,,,,,,,,,,,,,,,,,,
135,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2023-09-22 19:48:21.052000,2023-07-03 22:55:34,205.0,,57.0,20.0,109.0,86.0,225.0,2023-07-04 18:38:08.820,1.5.5,35.0,26.0,28,True,,1.0,typed_ast,conda-forge/typed-ast,,5553.0,,https://pypi.org/project/typed_ast,7408042.0,7564280.0,https://anaconda.org/conda-forge/typed-ast,2023-09-22 19:48:21.052,6249521.0,2.0,2023-07-04 18:38:08.820,5553.0,,,,,,,,,,,,,,,,,
136,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-08-18 23:41:57.000000,2019-12-22 18:11:19,86.0,,50.0,9.0,37.0,22.0,214.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,28,False,,25.0,astunparse,conda-forge/astunparse,,100463.0,99986.0,https://pypi.org/project/astunparse,8794322.0,8820455.0,https://anaconda.org/conda-forge/astunparse,2023-06-16 13:24:50.388,2090705.0,2.0,2019-12-22 18:12:11.000,477.0,,,,,,,,,,,,,,,,,
137,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-12-19 18:16:42.000000,2023-12-19 18:16:42,104.0,7.0,31.0,13.0,48.0,33.0,134.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,28,True,,2.0,gast,conda-forge/gast,,147471.0,145506.0,https://pypi.org/project/gast,14569874.0,14631222.0,https://anaconda.org/conda-forge/gast,2023-07-03 07:21:35.215,2576619.0,2.0,2023-04-29 19:44:01.995,1965.0,,,,,,,,,,,,,,,,,
138,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2024-02-06 19:57:03.000000,2022-03-06 14:20:17,408.0,,388.0,155.0,73.0,228.0,9759.0,,,8.0,35.0,27,False,,80.0,bpytop,conda-forge/bpytop,,175.0,175.0,https://pypi.org/project/bpytop,6183.0,6613.0,https://anaconda.org/conda-forge/bpytop,2023-06-16 19:24:35.135,15504.0,3.0,,,,,,,,,,,,,,,,,,,
139,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2024-01-24 14:55:11.000000,2023-11-13 17:13:13,776.0,13.0,336.0,78.0,415.0,214.0,2287.0,2023-11-13 17:16:27.000,10.0.0,14.0,136.0,27,True,,125.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],,,https://pypi.org/project/pytest-testinfra,371494.0,371901.0,https://anaconda.org/conda-forge/pytest-testinfra,2023-11-19 14:00:16.233,15088.0,3.0,,,,,,,,,,,,,,,,,,,
140,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-10-05 20:40:10.000000,2023-07-10 03:17:08,1424.0,,256.0,91.0,385.0,424.0,1617.0,2023-07-10 03:25:42.000,0.13.10,674.0,39.0,27,True,,95.0,pybuilder,conda-forge/pybuilder,,60.0,,https://pypi.org/project/pybuilder,24916.0,27241.0,https://anaconda.org/conda-forge/pybuilder,2023-09-26 20:19:01.834,62783.0,3.0,2023-07-10 03:12:02.337,60.0,,,,,,,,,,,,,,,,,
141,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-11-07 10:47:13.000000,2022-07-14 18:31:38,706.0,,67.0,19.0,322.0,126.0,1229.0,2021-07-09 22:21:56.000,0.10.3,13.0,41.0,27,False,,79.0,pdbpp,conda-forge/pdbpp,,5394.0,5394.0,https://pypi.org/project/pdbpp,339493.0,340893.0,https://anaconda.org/conda-forge/pdbpp,2023-06-16 13:25:41.484,109230.0,3.0,,,,,,,,,,,,,,,,,,,
142,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2024-02-08 06:56:50.000000,2024-02-08 06:48:24,1860.0,89.0,202.0,28.0,1208.0,858.0,1208.0,2024-02-04 07:28:06.000,6.15.14,70.0,109.0,27,True,,47.0,cx_freeze,conda-forge/cx_freeze,,,,https://pypi.org/project/cx_freeze,136082.0,142528.0,https://anaconda.org/conda-forge/cx_freeze,2024-02-04 09:40:51.644,290105.0,3.0,,,,,,,,,,,,,,-5.0,,,,,
143,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2024-01-15 12:54:13.000000,2023-10-11 03:48:44,905.0,,56.0,25.0,124.0,73.0,1166.0,2023-10-11 03:48:57.000,1.25.0,52.0,24.0,27,True,,35.0,wily,,,222.0,213.0,https://pypi.org/project/wily,26260.0,26260.0,,,,3.0,2023-10-11 03:48:57.000,9.0,,,,,,,,,,,,,,,,,
144,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2024-01-04 17:57:04.000000,2022-12-21 03:55:00,575.0,,145.0,8.0,121.0,206.0,1056.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,27,False,,123.0,pdoc3,anaconda/pdoc3,,4151.0,3892.0,https://pypi.org/project/pdoc3,189085.0,189120.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1806.0,3.0,2021-08-03 14:51:19.000,259.0,,,,,,,,,,,,,,,,,
145,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2024-01-17 17:47:26.000000,2024-01-17 17:47:24,632.0,6.0,77.0,14.0,178.0,74.0,839.0,2023-09-01 06:20:05.000,2.2.1,59.0,38.0,27,True,PyCQA/autoflake,38.0,autoflake,conda-forge/autoflake,,792.0,,https://pypi.org/project/autoflake,1836153.0,1845152.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,521978.0,2.0,2023-09-01 06:19:21.000,792.0,,,,,,,,,,,,,,,,,
146,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2024-01-30 13:08:13.000000,2024-01-30 13:08:12,393.0,14.0,40.0,9.0,244.0,66.0,588.0,2023-08-16 08:58:38.000,1.16.0,26.0,21.0,27,True,adamchainz/blacken-docs,9.0,blacken-docs,conda-forge/blacken-docs,,891.0,835.0,https://pypi.org/project/blacken-docs,132528.0,133301.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,33273.0,3.0,2023-08-16 08:58:38.000,56.0,,,,,,,,,,,,,,,,,
147,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-11-13 14:46:14.052000,2021-06-11 10:22:09,273.0,,41.0,10.0,36.0,52.0,523.0,,,7.0,15.0,27,False,,29.0,coloredlogs,anaconda/coloredlogs,,34964.0,34964.0,https://pypi.org/project/coloredlogs,14484596.0,14484761.0,https://anaconda.org/anaconda/coloredlogs,2023-11-13 14:46:14.052,12715.0,3.0,,,,,,,,,,,,,,,,,,,
148,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,,2013-02-09 18:32:52.000,2023-11-07 04:28:34.000000,2023-11-07 04:28:34,266.0,,152.0,16.0,130.0,79.0,481.0,2022-12-19 20:46:12.000,0.13.3,18.0,36.0,27,False,,17.0,pep8-naming,conda-forge/pep8-naming,,51789.0,51789.0,https://pypi.org/project/pep8-naming,1731074.0,1734850.0,https://anaconda.org/conda-forge/pep8-naming,2023-06-16 13:15:30.349,362558.0,2.0,,,,,,,,,,,,,,,,,,,
149,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951000,2021-10-18 03:34:23,504.0,,41.0,7.0,61.0,95.0,481.0,2021-10-18 03:40:35.000,1.8.1,49.0,22.0,27,False,,71.0,darglint,conda-forge/darglint,,20549.0,20393.0,https://pypi.org/project/darglint,414116.0,415691.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,83518.0,2.0,2021-10-18 03:40:35.000,156.0,,,,,,,,,,,,,,,,,
150,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-11-03 14:34:37.000000,2023-11-03 14:34:37,258.0,,22.0,14.0,35.0,5.0,431.0,2023-06-07 07:37:46.000,1.1.2,39.0,14.0,27,True,explosion/wasabi,4.0,wasabi,conda-forge/wasabi,,40200.0,40200.0,https://pypi.org/project/wasabi,5369683.0,5390839.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1269374.0,3.0,,,,,,,,,,,,,,,,,,,
151,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2024-01-13 18:41:17.000000,2024-01-13 18:36:15,110.0,2.0,39.0,5.0,66.0,45.0,171.0,2022-12-19 16:50:01.696,3.3.2,41.0,33.0,27,True,,8.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],21710.0,20777.0,https://pypi.org/project/flake8-quotes,740283.0,748004.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,687186.0,2.0,2022-12-19 16:50:01.696,933.0,,,,,,,,,,,,,,,,,
152,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2024-02-06 19:06:53.000000,2024-02-06 19:06:50,340.0,5.0,165.0,54.0,144.0,138.0,4472.0,2023-03-20 14:10:04.829,23.3.0,23.0,49.0,26,True,,43.0,monkeytype,conda-forge/monkeytype,,29.0,,https://pypi.org/project/monkeytype,102550.0,103330.0,https://anaconda.org/conda-forge/monkeytype,2023-06-16 16:09:34.593,56967.0,2.0,2023-03-20 14:10:04.829,29.0,,,,,,,,,,,,,,,,,
153,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000000,2020-11-16 01:36:32,316.0,,636.0,159.0,35.0,119.0,1983.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,,183.0,uiautomator,,,331.0,263.0,https://pypi.org/project/uiautomator,23988.0,23988.0,,,,3.0,2020-11-16 03:43:07.000,68.0,,,,,,,,,,,,,,,,,
154,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-10-26 13:50:09.000000,2022-08-08 11:25:05,700.0,,102.0,20.0,98.0,95.0,1033.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,26,False,,56.0,pylama,,,6942.0,6261.0,https://pypi.org/project/pylama,182380.0,182380.0,,,,3.0,2022-08-08 11:29:01.059,681.0,,,,,,,,,,,,,,,,,
155,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2023-12-05 07:38:40.000000,2023-11-23 12:41:05,375.0,1.0,55.0,17.0,79.0,126.0,757.0,2023-11-07 09:57:34.000,2.1.0,91.0,24.0,26,True,,28.0,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1230.0,1217.0,https://pypi.org/project/pytest-testmon,187797.0,188363.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40808.0,3.0,2023-11-23 12:43:25.000,13.0,,,,,,,,,,,,,,,,,
156,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000000,2022-02-03 20:25:55,403.0,,213.0,24.0,95.0,83.0,587.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,56.0,sphinx-bootstrap-theme,,['sphinx'],633.0,,https://pypi.org/project/sphinx-bootstrap-theme,99101.0,99101.0,,,,3.0,2022-02-03 20:27:24.000,633.0,,,,,,,,,,,,6.0,,,,,
157,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2024-02-05 20:44:11.000000,2023-09-07 20:35:16,182.0,,42.0,5.0,108.0,27.0,526.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,26,True,,30.0,interrogate,,,6058.0,5863.0,https://pypi.org/project/interrogate,82951.0,82951.0,,,,3.0,2021-09-10 23:05:20.000,195.0,,,,,,,,,,,,,,,,,
158,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2024-02-01 10:59:32.000000,2023-10-15 16:08:38,586.0,,56.0,9.0,124.0,129.0,486.0,2023-07-12 01:39:53.000,1.7.5,15.0,30.0,26,True,PyCQA/docformatter,21.0,docformatter,conda-forge/docformatter,,3334.0,3334.0,https://pypi.org/project/docformatter,423055.0,425782.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,111791.0,3.0,,,11.0,,,,,,,,,,,,,,,,
159,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-12-29 21:15:34.000000,2023-04-16 21:21:14,535.0,,83.0,13.0,87.0,93.0,456.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,26,True,,41.0,paver,conda-forge/paver,,962.0,,https://pypi.org/project/paver,77997.0,78320.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,28141.0,3.0,2017-12-31 01:13:41.000,962.0,,,,,,,,,,,,,,,,,
160,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2024-02-05 19:25:55.000000,2024-01-25 10:24:01,869.0,29.0,21.0,5.0,512.0,82.0,380.0,2023-12-31 16:40:33.000,0.35.0,53.0,16.0,26,True,,48.0,nitpick,,['flake8'],1303.0,1290.0,https://pypi.org/project/nitpick,55951.0,55951.0,,,,3.0,2023-12-31 16:40:30.000,13.0,5.0,,,,,,,,,,,,,,,,
161,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2024-02-08 12:24:35.000000,2023-09-13 20:26:49,293.0,,71.0,10.0,102.0,90.0,277.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,26,True,,12.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1270.0,,https://pypi.org/project/flake8-import-order,447905.0,450719.0,https://anaconda.org/conda-forge/flake8-import-order,2023-06-16 13:24:07.930,244850.0,3.0,2022-11-26 20:15:35.517,1270.0,,,,,,,,,,,,,,,,,
162,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2024-01-22 16:58:52.000000,2023-04-30 10:08:19,610.0,,146.0,22.0,100.0,133.0,1909.0,,,13.0,84.0,25,True,,77.0,tabulate,conda-forge/tabulate,,,,https://pypi.org/project/tabulate,49963802.0,50031381.0,https://anaconda.org/conda-forge/tabulate,2023-06-16 13:16:13.524,6284870.0,3.0,,,,,,,,,,,,,,,,,,,
163,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000000,2021-01-11 21:31:39,2145.0,,118.0,26.0,221.0,161.0,1763.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,,107.0,dephell,,,843.0,826.0,https://pypi.org/project/dephell,2295.0,2299.0,,,,3.0,2020-04-28 06:31:03.273,17.0,255.0,,,,,,,,,,,,,,,,
164,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-11-01 17:50:44.000000,2023-11-01 17:50:44,3337.0,,573.0,90.0,534.0,170.0,1728.0,,,,387.0,25,True,,66.0,diamond,,,163.0,163.0,https://pypi.org/project/diamond,6079.0,6079.0,,,,3.0,,,,,,,,,,,,,,,,,,,
165,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-11-27 07:51:58.000000,2023-11-24 20:16:12,210.0,6.0,37.0,8.0,36.0,24.0,1266.0,2023-11-24 20:12:24.000,0.2.11,20.0,7.0,25,True,,9.0,stackprinter,conda-forge/stackprinter,,354.0,323.0,https://pypi.org/project/stackprinter,301671.0,301837.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,9304.0,3.0,2023-11-24 20:12:24.000,31.0,,,,,,,,,,,,,,,,,
166,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-09-28 21:11:23.665000,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,44.0,719.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,25,False,,51.0,pytest-watch,conda-forge/pytest-watch,['pytest'],9988.0,9288.0,https://pypi.org/project/pytest-watch,410089.0,412453.0,https://anaconda.org/conda-forge/pytest-watch,2023-09-28 21:11:23.665,96946.0,3.0,2018-05-20 19:52:16.000,700.0,,,,,,,,,,,,,,,,,
167,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:34:22.000000,2023-11-09 15:30:55,473.0,,64.0,23.0,86.0,52.0,514.0,2023-11-09 15:34:22.000,0.11.3,22.0,23.0,25,True,,52.0,mamba,,,1040.0,910.0,https://pypi.org/project/mamba,6942.0,6942.0,,,,3.0,2023-11-09 15:34:22.000,130.0,,,,,,,,,,,,,,,,,
168,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2024-02-02 09:18:18.000000,2024-02-02 09:17:41,87.0,14.0,67.0,9.0,63.0,37.0,377.0,2024-02-02 09:18:18.000,3.1.1,27.0,23.0,25,True,,15.0,pytest-docker,,['pytest'],61.0,,https://pypi.org/project/pytest-docker,168361.0,168363.0,,,,3.0,2024-02-02 09:18:10.000,61.0,132.0,,,,,,,,,,,,,,,,
169,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,,2020-01-14 11:27:41.000,2024-01-29 16:45:39.000000,2023-04-16 08:34:06,854.0,,33.0,12.0,30.0,308.0,301.0,2022-12-28 12:12:07.000,0.28.5,7.0,31.0,25,False,,179.0,py2app,,,4691.0,4691.0,https://pypi.org/project/py2app,24150.0,24150.0,,,,3.0,,,,,,,,,,,,,,,,,,,
170,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-12-18 11:42:17.000000,2023-12-18 11:40:52,570.0,2.0,39.0,7.0,71.0,77.0,283.0,,,43.0,22.0,25,True,,20.0,check-manifest,conda-forge/check-manifest,,13152.0,9872.0,https://pypi.org/project/check-manifest,209416.0,211193.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,110182.0,3.0,2022-12-05 08:17:08.785,3280.0,,,,,,,,,,,,,,,,,
