,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
123,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2025-06-01 20:57:08.000,2025-06-01 20:57:08,409.0,1.0,419.0,159.0,79.0,88.0,231.0,10726.0,2021-12-22 19:23:21.000,1.0.68,53.0,36.0,29,True,,bpytop,conda-forge/bpytop,233.0,232.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,18181.0,18633.0,https://anaconda.org/conda-forge/bpytop,2025-04-22 14:57:45.970,24415.0,3.0,,,,,,,,,,,,,,,,,,,,
124,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2025-04-22 14:56:23.864,2024-04-16 15:33:52,719.0,,380.0,82.0,166.0,136.0,117.0,4520.0,2022-11-15 17:59:01.069,0.61.0,59.0,105.0,29,False,,memory_profiler,conda-forge/memory_profiler,464.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,464.0,6169979.0,6233914.0,https://anaconda.org/conda-forge/memory_profiler,2025-04-22 14:56:23.864,3708236.0,3.0,,,,,,,,,,,,,,,,,,,,
125,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2025-03-13 15:39:41.000,2025-01-06 20:58:21,1449.0,,514.0,48.0,596.0,125.0,246.0,4216.0,2024-05-06 18:05:06.000,1.5.0,38.0,85.0,29,True,,detect-secrets,,95.0,,https://pypi.org/project/detect-secrets,2024-05-06 17:46:16.000,95.0,1427720.0,1427720.0,,,,3.0,,,,,,,,,,,,,6.0,,,,,,,
126,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2025-08-25 17:25:15.000,2025-08-05 11:29:51,546.0,1.0,107.0,30.0,370.0,39.0,69.0,2711.0,2025-05-17 15:59:40.000,1.3.6,34.0,27.0,29,True,,notifiers,conda-forge/notifiers,1411.0,1374.0,https://pypi.org/project/notifiers,2025-05-17 15:58:56.000,37.0,569701.0,570735.0,https://anaconda.org/conda-forge/notifiers,2025-05-20 18:12:25.759,57912.0,3.0,,,,,,,,,,,,,,,,,,,,
127,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2025-04-22 14:56:42.827,2024-10-20 09:52:52,549.0,,126.0,33.0,98.0,41.0,146.0,1881.0,2023-03-26 06:25:00.948,6.0.1,56.0,60.0,29,True,,radon,conda-forge/radon,7040.0,6823.0,https://pypi.org/project/radon,2023-03-26 06:25:00.948,217.0,1745665.0,1747360.0,https://anaconda.org/conda-forge/radon,2025-04-22 14:56:42.827,101750.0,2.0,,,,,,,,,,,,,,,,,,,,
128,pytest-benchmark,ionelmc/pytest-benchmark,testing,pytest fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2025-08-05 15:09:18.000,2025-08-05 15:09:09,1059.0,5.0,121.0,19.0,86.0,114.0,91.0,1364.0,2024-10-30 11:51:45.000,5.1.0,46.0,49.0,29,True,,pytest-benchmark,conda-forge/pytest-benchmark,915.0,,https://pypi.org/project/pytest-benchmark,2024-10-30 11:51:45.000,915.0,4741531.0,4791581.0,https://anaconda.org/conda-forge/pytest-benchmark,2025-04-22 14:56:21.335,2602633.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
129,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2025-08-05 07:10:32.309,2025-07-12 01:03:05,644.0,8.0,144.0,8.0,130.0,106.0,236.0,1179.0,2025-03-20 22:53:51.000,0.11.6,41.0,68.0,29,True,,pdoc3,anaconda/pdoc3,5424.0,4935.0,https://pypi.org/project/pdoc3,2025-03-20 22:53:51.000,489.0,327564.0,327595.0,https://anaconda.org/anaconda/pdoc3,2025-08-05 07:10:32.309,2177.0,3.0,,,,,,,,,,,,,,,,,,,,
130,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2025-07-21 21:47:21.000,2025-07-15 21:35:24,1113.0,8.0,104.0,29.0,40.0,24.0,160.0,959.0,2025-07-15 22:01:38.000,0.14.0.0,30.0,24.0,29,True,,py2exe,,2225.0,2214.0,https://pypi.org/project/py2exe,2025-07-16 08:41:54.000,11.0,68465.0,68760.0,,,,3.0,,22726.0,,,,,,,,,,,,,,,,,,
131,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-3.0,2013-10-01 06:35:15.000,2025-08-25 20:54:32.000,2025-08-18 21:32:13,695.0,3.0,117.0,14.0,225.0,67.0,173.0,614.0,2024-10-10 14:46:36.000,2.6.1,57.0,71.0,29,True,pylint-dev/pylint-django,pylint-django,conda-forge/pylint-django,32049.0,31924.0,https://pypi.org/project/pylint-django,2024-10-10 14:46:36.000,125.0,1640308.0,1645283.0,https://anaconda.org/conda-forge/pylint-django,2025-04-22 14:56:27.135,283343.0,2.0,['pylint'],419.0,,,,,,,,,,,,,,,,,,
132,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2025-08-19 12:11:31.000,2025-07-18 19:13:21,1999.0,44.0,174.0,49.0,325.0,144.0,274.0,591.0,2025-06-11 15:54:50.000,4.1.12,145.0,100.0,29,False,,zc.buildout,conda-forge/zc.buildout,117.0,,https://pypi.org/project/zc.buildout,2025-07-17 15:03:36.000,117.0,48459.0,50090.0,https://anaconda.org/conda-forge/zc.buildout,2025-04-22 14:58:01.521,76698.0,3.0,,,,,,,,,,,,,,,,,,,,
133,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2025-05-06 21:53:54.000,2025-05-06 21:53:53,286.0,,244.0,14.0,146.0,21.0,83.0,522.0,2025-05-05 20:43:43.000,0.15.1,31.0,37.0,29,False,,pep8-naming,conda-forge/pep8-naming,59165.0,58329.0,https://pypi.org/project/pep8-naming,2025-05-05 20:43:11.000,836.0,2325614.0,2333413.0,https://anaconda.org/conda-forge/pep8-naming,2025-05-06 21:46:36.863,475797.0,2.0,,,,,,,,,,,,,,,,,,,,
134,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2024-06-29 14:21:40.000,2023-11-01 17:50:44,3337.0,,600.0,87.0,534.0,135.0,170.0,1761.0,2016-11-25 22:13:29.000,4.0.515,36.0,388.0,28,False,,diamond,,212.0,206.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,6.0,6328.0,6328.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
135,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2025-07-18 23:31:22.750,2022-07-14 18:31:38,706.0,,70.0,17.0,324.0,104.0,127.0,1426.0,2025-07-18 09:36:01.000,0.11.7,29.0,41.0,28,False,,pdbpp,conda-forge/pdbpp,592.0,,https://pypi.org/project/pdbpp,2025-07-18 09:36:01.000,592.0,798261.0,802333.0,https://anaconda.org/conda-forge/pdbpp,2025-07-18 23:31:22.750,199559.0,3.0,,,,,,,,,,,,,,,,,,,,
136,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2025-08-11 11:07:12.000,2025-08-11 11:07:11,702.0,7.0,33.0,4.0,613.0,13.0,58.0,675.0,2024-10-25 15:45:32.000,3.16.0,34.0,20.0,28,True,,pytest-randomly,conda-forge/pytest-randomly,11299.0,10755.0,https://pypi.org/project/pytest-randomly,2024-10-25 15:45:32.000,544.0,3599420.0,3606681.0,https://anaconda.org/conda-forge/pytest-randomly,2025-04-22 14:58:02.951,334030.0,3.0,,,,,,,,,,,,,,,,,,,,
137,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2025-04-22 14:57:12.196,2021-10-18 03:34:23,504.0,,42.0,6.0,61.0,71.0,95.0,484.0,2021-10-18 03:40:35.000,1.8.1,49.0,22.0,28,False,,darglint,conda-forge/darglint,22695.0,22405.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,290.0,761425.0,763210.0,https://anaconda.org/conda-forge/darglint,2025-04-22 14:57:12.196,110672.0,2.0,,,,,,,,,,,,,,,,,,,,
138,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2025-08-11 11:08:53.000,2025-08-11 11:08:52,664.0,6.0,23.0,7.0,564.0,5.0,56.0,469.0,2024-10-27 21:51:16.000,3.16.0,41.0,16.0,28,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,29893.0,29189.0,https://pypi.org/project/flake8-comprehensions,2024-10-27 21:51:16.000,704.0,1299511.0,1313854.0,https://anaconda.org/conda-forge/flake8-comprehensions,2025-04-22 14:56:29.814,889306.0,2.0,['flake8'],,,,,,,,,,,,,,,,,,,
139,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2025-04-22 14:56:37.697,2019-12-22 18:11:19,86.0,,53.0,9.0,37.0,25.0,22.0,228.0,2019-12-22 18:12:11.000,1.6.3,11.0,11.0,28,False,,astunparse,conda-forge/astunparse,167496.0,166813.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,683.0,13171613.0,13227109.0,https://anaconda.org/conda-forge/astunparse,2025-04-22 14:56:37.697,3052292.0,2.0,,,,,,,,,,,,,,,,,,,,
140,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2025-08-17 06:57:20.000,2025-08-17 06:57:18,389.0,2.0,186.0,8.0,97.0,1.0,57.0,182.0,2025-01-29 12:29:23.000,6.1.2,44.0,40.0,28,True,,flake8-isort,conda-forge/flake8-isort,28902.0,28318.0,https://pypi.org/project/flake8-isort,2025-01-29 12:29:23.000,584.0,1443600.0,1445008.0,https://anaconda.org/conda-forge/flake8-isort,2025-04-22 14:57:15.498,85899.0,2.0,['flake8'],,,,,,,,,,,,,,,,,,,
141,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2025-08-18 18:03:13.246,2025-08-17 06:40:21,364.0,10.0,25.0,4.0,80.0,4.0,49.0,117.0,2025-08-17 06:33:48.000,3.0.0,32.0,21.0,28,True,,flake8-builtins,conda-forge/flake8-builtins,12019.0,11456.0,https://pypi.org/project/flake8-builtins,2025-08-17 06:33:48.000,563.0,964572.0,974726.0,https://anaconda.org/conda-forge/flake8-builtins,2025-08-18 18:03:13.246,345241.0,2.0,['flake8'],,,,,,,,,,,,,,,,,,,
142,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2025-06-29 22:40:49.000,2025-06-29 22:34:16,438.0,1.0,513.0,168.0,167.0,169.0,174.0,10162.0,2025-06-29 22:40:49.000,0.15.3.0,96.0,45.0,27,True,,gdbgui,,501.0,499.0,https://pypi.org/project/gdbgui,2025-06-29 22:39:12.000,2.0,5978.0,6300.0,,,,3.0,,19702.0,,,,,,,,,,,,,,,,,,
143,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2024-12-24 01:04:30.000,2024-11-03 22:09:40,6749.0,,247.0,64.0,137.0,334.0,236.0,5935.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,27,True,,pyoxidizer,,157.0,155.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,2.0,38459.0,38821.0,,,,3.0,,24312.0,,,,,,,,,,,,,,,,,,
144,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2018-06-28 14:01:33.000,2025-04-22 14:56:23.864,2018-06-28 13:35:12,500.0,,380.0,4.0,1.0,,,4386.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,27,False,,memory_profiler,conda-forge/memory_profiler,464.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,464.0,6169979.0,6233914.0,https://anaconda.org/conda-forge/memory_profiler,2025-04-22 14:56:23.864,3708261.0,3.0,,,,,,,,,,,,,,,,,,,,
145,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2024-02-05 04:33:35.000,2021-06-11 17:11:55,4487.0,,1356.0,100.0,3154.0,835.0,2374.0,3573.0,2017-05-30 10:07:57.000,0.11.1,731.0,484.0,27,False,,coala-bears,,19.0,13.0,https://pypi.org/project/coala-bears,2023-12-02 01:06:08.134,6.0,4874.0,4875.0,,,,3.0,,239.0,,,,,,,,,,,,,,,,,,
146,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,157.0,35.0,183.0,120.0,2089.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,,uiautomator,,317.0,305.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,12.0,109266.0,109266.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
147,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2025-08-28 05:07:16.082,2025-08-23 01:35:18,1442.0,7.0,266.0,86.0,401.0,104.0,428.0,1846.0,2025-08-23 02:13:08.000,0.13.17,687.0,39.0,27,True,,pybuilder,conda-forge/pybuilder,6.0,,https://pypi.org/project/pybuilder,2025-08-23 01:47:17.000,6.0,51828.0,58462.0,https://anaconda.org/conda-forge/pybuilder,2025-08-28 05:07:16.082,298530.0,3.0,,,,,,,,,,,,,,,,,,,,
148,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2025-05-06 00:54:42.372,2024-11-12 11:10:14,787.0,,76.0,15.0,105.0,21.0,64.0,1636.0,2024-11-12 11:23:25.000,1.6.10,26.0,31.0,27,True,,yappi,conda-forge/yappi,1570.0,1507.0,https://pypi.org/project/yappi,2024-11-12 11:23:25.000,63.0,1181732.0,1186796.0,https://anaconda.org/conda-forge/yappi,2025-05-06 00:54:42.372,293739.0,3.0,,,,,,,,,,,,,,,,,,,,
149,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2025-06-07 07:19:44.000,2025-06-07 07:19:43,497.0,1.0,89.0,10.0,66.0,60.0,56.0,1352.0,2021-12-22 16:55:15.000,1.0.1,18.0,30.0,27,True,,pympler,conda-forge/pympler,259.0,,https://pypi.org/project/pympler,2024-06-28 19:56:05.000,259.0,3840760.0,3850480.0,https://anaconda.org/conda-forge/pympler,2025-04-22 14:56:33.462,563784.0,3.0,,,,,,,,,,,,,,,,,,,,
150,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2025-08-25 02:15:35.000,2025-08-25 02:15:33,669.0,1.0,82.0,15.0,207.0,42.0,80.0,939.0,2024-03-13 03:42:45.000,2.3.1,61.0,39.0,27,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,1003.0,,https://pypi.org/project/autoflake,2024-03-13 03:41:26.000,1003.0,3859678.0,3871867.0,https://anaconda.org/conda-forge/autoflake,2025-07-28 21:36:26.374,621662.0,2.0,,,,,,,,,,,,,,,,,,,,
151,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2025-04-22 14:56:33.663,2024-03-30 08:11:44,267.0,,103.0,24.0,116.0,45.0,89.0,853.0,2019-12-10 01:50:33.000,0.8.1,14.0,35.0,27,False,,astor,conda-forge/astor,618.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,618.0,13080113.0,13410312.0,https://anaconda.org/conda-forge/astor,2025-04-22 14:56:33.663,2641599.0,2.0,,,,,,,,,,,,,,,,,,,,
152,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2025-08-22 22:15:06.000,2025-08-22 21:11:31,1154.0,54.0,50.0,13.0,23.0,46.0,55.0,838.0,2025-07-11 19:33:47.000,3.8.0,56.0,10.0,27,True,,hunter,conda-forge/hunter,17.0,,https://pypi.org/project/hunter,2025-08-22 22:11:39.000,17.0,526556.0,530076.0,https://anaconda.org/conda-forge/hunter,2025-07-12 01:44:58.114,172510.0,3.0,,,,,,,,,,,,,,,,,,,,
153,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2025-04-22 14:56:42.087,2024-11-12 22:24:34,1157.0,,75.0,23.0,98.0,7.0,180.0,793.0,2024-04-18 23:54:19.000,4.0.2,149.0,40.0,27,True,,green,conda-forge/green,1465.0,1339.0,https://pypi.org/project/green,2024-04-18 23:54:19.000,126.0,20985.0,25098.0,https://anaconda.org/conda-forge/green,2025-04-22 14:56:42.087,250938.0,3.0,,,,,,,,,,,,,,,,,,,,
154,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2025-04-22 14:57:01.909,2024-06-04 10:45:11,262.0,,24.0,13.0,38.0,4.0,5.0,462.0,2024-05-31 16:57:41.000,1.1.3,42.0,14.0,27,False,explosion/wasabi,wasabi,conda-forge/wasabi,68101.0,67890.0,https://pypi.org/project/wasabi,2024-05-31 16:56:16.000,211.0,12756112.0,12783072.0,https://anaconda.org/conda-forge/wasabi,2025-04-22 14:57:01.909,1671538.0,3.0,,,,,,,,,,,,,,,,,,,,
155,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2025-04-22 14:56:33.025,2024-02-26 01:33:26,235.0,,112.0,20.0,67.0,13.0,46.0,443.0,2024-02-26 01:36:32.000,1.7.2,34.0,38.0,27,False,,ddt,conda-forge/ddt,6556.0,6344.0,https://pypi.org/project/ddt,2024-02-26 01:36:32.000,212.0,1259356.0,1263126.0,https://anaconda.org/conda-forge/ddt,2025-04-22 14:56:33.025,131979.0,3.0,,,,,,,,,,,,,,,,,,,,
156,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2025-06-23 16:48:54.000,2024-07-12 19:12:57,938.0,,39.0,13.0,38.0,202.0,311.0,404.0,2024-05-25 16:33:38.000,0.28.8,50.0,31.0,27,False,,py2app,,5514.0,5489.0,https://pypi.org/project/py2app,2024-05-25 16:31:50.000,25.0,33910.0,33910.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
157,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2025-08-12 10:46:24.000,2025-08-12 10:46:22,316.0,23.0,74.0,9.0,120.0,8.0,98.0,278.0,2025-06-24 12:47:38.000,0.19.2,38.0,50.0,27,True,,flake8-import-order,conda-forge/flake8-import-order,654.0,,https://pypi.org/project/flake8-import-order,2025-06-24 12:47:38.000,654.0,964442.0,974104.0,https://anaconda.org/conda-forge/flake8-import-order,2025-06-26 20:28:26.571,318746.0,3.0,['flake8'],9.0,,,,,,,,,,,,,,,,,,
158,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2025-08-11 18:49:00.000,2025-08-05 11:46:24,181.0,15.0,25.0,7.0,87.0,3.0,20.0,267.0,2025-07-30 13:52:14.000,1.8.0,17.0,14.0,27,True,,pytest-datadir,conda-forge/pytest-datadir,2275.0,2002.0,https://pypi.org/project/pytest-datadir,2025-07-30 13:52:11.000,273.0,742834.0,752757.0,https://anaconda.org/conda-forge/pytest-datadir,2025-07-30 22:39:32.200,337312.0,3.0,['pytest'],69.0,,,,,,,,,,,,,,,,,,
159,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2025-04-22 14:57:21.503,2025-04-02 15:52:31,354.0,,33.0,8.0,125.0,7.0,65.0,255.0,2025-04-02 19:31:14.000,1.0.1,25.0,16.0,27,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,5300.0,4517.0,https://pypi.org/project/pytest-mypy,2025-04-02 19:31:14.000,783.0,493652.0,495632.0,https://anaconda.org/conda-forge/pytest-mypy,2025-04-22 14:57:21.503,118810.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
160,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2024-12-20 17:52:29.000,2024-12-19 16:56:51,1087.0,,66.0,32.0,7.0,,,240.0,2024-08-16 16:13:46.000,7.0.0,42.0,189.0,27,True,,hacking,,7879.0,7786.0,https://pypi.org/project/hacking,2024-08-16 16:13:46.000,93.0,101055.0,101055.0,,,,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
161,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2025-04-22 14:56:27.787,2024-02-10 21:52:43,112.0,,39.0,3.0,70.0,11.0,45.0,178.0,2024-02-10 21:58:22.000,3.4.0,42.0,33.0,27,False,,flake8-quotes,conda-forge/flake8-quotes,23994.0,23560.0,https://pypi.org/project/flake8-quotes,2024-02-10 21:58:22.000,434.0,779965.0,795880.0,https://anaconda.org/conda-forge/flake8-quotes,2025-04-22 14:56:27.787,763934.0,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
162,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2025-08-25 20:34:57.000,2025-08-25 20:34:57,116.0,1.0,37.0,11.0,56.0,1.0,37.0,146.0,2024-06-27 20:31:49.000,0.6.0,23.0,11.0,27,True,,gast,conda-forge/gast,214237.0,213793.0,https://pypi.org/project/gast,2024-06-27 20:31:49.000,444.0,20088778.0,20146381.0,https://anaconda.org/conda-forge/gast,2025-04-22 14:56:50.637,3456234.0,2.0,,,,,,,,,,,,,,,,,,,,
163,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2025-06-19 05:52:11.000,2025-06-14 08:50:16,355.0,5.0,185.0,56.0,165.0,61.0,140.0,4933.0,2023-03-20 14:10:04.829,23.3.0,23.0,51.0,26,True,,monkeytype,conda-forge/monkeytype,23.0,,https://pypi.org/project/monkeytype,2023-03-20 14:10:04.829,23.0,188834.0,190258.0,https://anaconda.org/conda-forge/monkeytype,2025-04-22 14:56:45.647,89746.0,2.0,,,,,,,,,,,,,,,,,,,,
164,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,26.0,221.0,107.0,161.0,1782.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,26,False,,dephell,,866.0,846.0,https://pypi.org/project/dephell,2020-04-28 06:31:03.273,20.0,1163.0,1167.0,,,,3.0,,339.0,,,,,,,,,,,,,,,,,,
