,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
127,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2023-09-06 00:31:07.000,2023-09-06 00:31:07,265.0,1.0,98.0,25.0,109.0,40.0,77.0,738.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,,astor,conda-forge/astor,,2179.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2179.0,4931817.0,4959837.0,https://anaconda.org/conda-forge/astor,2023-06-16 13:23:08.435,2157602.0,3.0,,,,,,,,,,,,,,,,,
128,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-08-30 20:27:48.000,2023-08-30 20:27:48,639.0,9.0,104.0,25.0,158.0,21.0,65.0,716.0,2022-08-07 15:50:19.406,2.0.4,24.0,43.0,28,False,,pyhamcrest,conda-forge/pyhamcrest,,36960.0,35117.0,https://pypi.org/project/pyhamcrest,2022-08-07 15:50:19.406,1843.0,1089207.0,1094601.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,474722.0,3.0,,,,,,,,,,,,,,,,,
129,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2023-06-28 15:43:10.000,2022-11-08 15:07:52,1711.0,,172.0,55.0,274.0,134.0,233.0,565.0,2023-02-03 17:52:32.253,2.13.7,123.0,92.0,28,False,,zc.buildout,conda-forge/zc.buildout,,1044.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1044.0,75312.0,76544.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,29575.0,3.0,,,,,,,,,,,,,,,,,
130,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,,2017-05-08 20:14:30.000,2023-06-18 23:54:48.000,2023-06-18 23:54:47,1112.0,2.0,93.0,22.0,107.0,9.0,104.0,559.0,,,21.0,46.0,28,False,,parso,conda-forge/parso,,340258.0,340258.0,https://pypi.org/project/parso,,,21096387.0,21323363.0,https://anaconda.org/conda-forge/parso,2023-06-16 13:24:17.757,15661398.0,2.0,,,,,,,,,,-4.0,,,,,,,
131,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-06-16 13:23:46.924,2021-06-11 10:22:09,273.0,,40.0,10.0,36.0,31.0,52.0,514.0,2021-06-11 10:24:04.382,15.0.1,63.0,16.0,28,False,,coloredlogs,anaconda/coloredlogs,,29460.0,27414.0,https://pypi.org/project/coloredlogs,2021-06-11 10:24:04.382,2046.0,7049272.0,7049428.0,https://anaconda.org/anaconda/coloredlogs,2023-06-16 13:23:46.924,11235.0,3.0,,,,,,,,,,,,,,,,,
132,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-07-27 02:41:54.000,2023-02-09 08:53:43,295.0,,61.0,19.0,62.0,22.0,53.0,481.0,2022-04-20 19:59:44.000,2021.03.14,4.0,24.0,28,True,,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],19386.0,19386.0,https://pypi.org/project/sphinx-autobuild,,,478812.0,481503.0,https://anaconda.org/conda-forge/sphinx-autobuild,2023-06-16 13:21:20.882,207236.0,2.0,,,,,,,,,,,,,,,,,
133,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-08-10 12:31:31.000,2023-08-10 12:31:31,584.0,20.0,57.0,9.0,121.0,13.0,128.0,452.0,2023-07-12 01:47:02.331,1.7.5,62.0,29.0,28,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,3226.0,3080.0,https://pypi.org/project/docformatter,2023-07-12 01:47:02.331,146.0,306892.0,309389.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,89873.0,3.0,8.0,,,,,,,,,,,,,,,,
134,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-06-07 10:00:19.970,2023-06-07 06:50:58,257.0,,24.0,16.0,34.0,4.0,5.0,427.0,2023-06-07 07:37:46.000,1.1.2,39.0,13.0,28,True,explosion/wasabi,wasabi,conda-forge/wasabi,,34006.0,34006.0,https://pypi.org/project/wasabi,,,4888715.0,4910121.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1177382.0,3.0,,,,,,,,,,,,,,,,,
135,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-06-16 16:21:34.925,2022-12-27 17:54:48,436.0,,27.0,11.0,39.0,15.0,18.0,260.0,2020-12-27 11:10:13.000,0.5.4,18.0,9.0,28,True,,executing,conda-forge/executing,,103796.0,103796.0,https://pypi.org/project/executing,,,12271578.0,12466013.0,https://anaconda.org/conda-forge/executing,2023-06-16 16:21:34.925,8749582.0,3.0,,,,,,,,,,,,,,,,,
136,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2023-09-05 13:11:04.000,2023-09-05 13:09:58,580.0,31.0,142.0,35.0,292.0,76.0,132.0,250.0,2022-10-08 14:08:14.000,1.5.0,14.0,79.0,28,False,,numpydoc,conda-forge/numpydoc,['sphinx'],40209.0,40209.0,https://pypi.org/project/numpydoc,,,370449.0,396116.0,https://anaconda.org/conda-forge/numpydoc,2023-06-16 13:20:56.387,2053397.0,2.0,,,,,,,,,,-7.0,,,,,,,
137,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-09-05 15:05:45.000,2023-09-05 15:05:07,1068.0,2.0,66.0,33.0,7.0,,,231.0,2023-04-27 15:17:02.669,6.0.1,40.0,187.0,28,True,,hacking,,['flake8'],4397.0,,https://pypi.org/project/hacking,2023-04-27 15:17:02.669,4397.0,63225.0,63225.0,,,,2.0,,,,,,,,,,8.0,,,,,,,
138,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-05-12 22:09:01.000,2022-06-22 04:41:01,431.0,,545.0,164.0,153.0,151.0,169.0,9386.0,2022-06-22 04:50:45.000,0.15.1.0,9.0,41.0,27,False,,gdbgui,,,313.0,313.0,https://pypi.org/project/gdbgui,,,8678.0,9080.0,,,,3.0,15312.0,,,,,,,,,,,,,,,,
139,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-09-04 20:58:22.000,2023-09-04 14:18:35,10459.0,24.0,588.0,106.0,2576.0,264.0,2192.0,7255.0,2023-08-16 07:02:39.000,0.14.1,99.0,317.0,27,False,,xonsh,,,,,https://pypi.org/project/xonsh,,,7692.0,7781.0,,,,1.0,9089.0,,,,,,,,,,,,,,,,
140,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-07-19 05:29:25.000,2023-01-21 22:38:30,6697.0,,204.0,60.0,127.0,324.0,234.0,4869.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,27,True,,pyoxidizer,,,150.0,148.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,2.0,3838.0,4090.0,,,,2.0,11130.0,,,,,,,,,,,,,,,,
141,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-07-31 20:37:02.000,2022-07-14 07:40:12,517.0,,97.0,31.0,361.0,33.0,67.0,2503.0,2021-08-23 20:42:56.000,1.3.0,6.0,19.0,27,False,,notifiers,conda-forge/notifiers,,1068.0,1068.0,https://pypi.org/project/notifiers,,,406232.0,407276.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,34465.0,3.0,,,,,,,,,,,,,,,,,
142,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2023-09-07 06:53:11.000,2023-09-07 01:49:38,1698.0,103.0,196.0,28.0,1044.0,47.0,822.0,1129.0,2023-08-24 16:06:31.000,6.15.6,61.0,105.0,27,True,,cx_freeze,conda-forge/cx_freeze,,,,https://pypi.org/project/cx_freeze,,,104688.0,111248.0,https://anaconda.org/conda-forge/cx_freeze,2023-08-24 17:40:58.929,262432.0,2.0,,,,,,,,,,-5.0,,,,,,,
143,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,,2009-02-03 18:52:25.000,2023-08-22 12:33:10.000,2023-08-22 12:33:10,1760.0,1.0,182.0,19.0,358.0,169.0,399.0,693.0,2023-03-31 19:07:42.000,4.35.0,42.0,107.0,27,False,breathe-doc/breathe,breathe,conda-forge/breathe,,10738.0,10738.0,https://pypi.org/project/breathe,,,285221.0,298173.0,https://anaconda.org/conda-forge/breathe,2023-07-04 04:52:22.769,504445.0,3.0,547.0,,,,,,,,,,,,,,,,
144,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951,2021-10-18 03:34:23,504.0,,42.0,7.0,61.0,71.0,95.0,480.0,2021-10-18 03:40:35.000,1.8.1,49.0,22.0,27,False,,darglint,conda-forge/darglint,,19394.0,19268.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,126.0,440345.0,441877.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,73557.0,2.0,,,,,,,,,,,,,,,,,
145,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2023-06-16 13:15:30.349,2023-05-06 20:04:56,258.0,,137.0,16.0,123.0,18.0,78.0,466.0,2022-12-19 20:46:55.580,0.13.3,27.0,35.0,27,False,,pep8-naming,conda-forge/pep8-naming,,51185.0,49316.0,https://pypi.org/project/pep8-naming,2022-12-19 20:46:55.580,1869.0,1722200.0,1725868.0,https://anaconda.org/conda-forge/pep8-naming,2023-06-16 13:15:30.349,333866.0,2.0,,,,,,,,,,,,,,,,,
146,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-09-05 08:21:04.000,2023-09-05 08:21:02,552.0,23.0,21.0,7.0,473.0,4.0,51.0,446.0,2023-07-10 12:46:08.000,3.14.0,39.0,15.0,27,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],676.0,,https://pypi.org/project/flake8-comprehensions,2023-07-10 12:46:08.000,676.0,1054656.0,1073734.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-07-17 21:11:54.892,744066.0,2.0,,,,,,,,,,,,,,,,,
147,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-06-16 13:23:45.665,2022-08-10 16:41:28,230.0,,110.0,21.0,61.0,12.0,42.0,429.0,2023-02-02 20:53:42.547,1.4.2,31.0,37.0,27,False,,ddt,conda-forge/ddt,,6575.0,5237.0,https://pypi.org/project/ddt,2023-02-02 20:53:42.547,1338.0,379017.0,380138.0,https://anaconda.org/conda-forge/ddt,2023-06-16 13:23:45.665,87473.0,3.0,,,,,,,,,,,,,,,,,
148,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-09-05 04:01:05.000,2023-08-25 02:01:15,818.0,19.0,21.0,3.0,481.0,44.0,80.0,358.0,2023-08-19 01:46:45.000,0.34.0,52.0,16.0,27,True,,nitpick,,['flake8'],1257.0,1257.0,https://pypi.org/project/nitpick,,,69765.0,69765.0,,,,2.0,5.0,,,,,,,,,,,,,,,,
149,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-06-01 15:43:14.086,2023-05-31 09:56:43,371.0,,14.0,6.0,256.0,19.0,30.0,302.0,2023-05-31 09:59:03.360,1.5.0,16.0,16.0,27,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],17169.0,17056.0,https://pypi.org/project/flake8-eradicate,2022-08-11 07:18:01.020,113.0,614871.0,615260.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,11299.0,2.0,,,,,,,,,,,,,,,,,
150,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-09-06 18:04:33.000,2022-12-22 22:55:55,353.0,,93.0,8.0,85.0,9.0,48.0,153.0,,,12.0,37.0,27,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],23575.0,23575.0,https://pypi.org/project/flake8-isort,,,1055446.0,1056453.0,https://anaconda.org/conda-forge/flake8-isort,2023-06-16 16:18:42.555,47333.0,2.0,,,,,,,,,,,,,,,,,
151,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-08-04 09:26:44.000,2022-12-04 22:09:17,262.0,,144.0,50.0,46.0,49.0,70.0,6954.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,26,True,,icecream,conda-forge/icecream,,141.0,13.0,https://pypi.org/project/icecream,2022-07-21 09:20:01.329,128.0,259620.0,260407.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,22848.0,3.0,,,,,,,,,,,,,,,,,
152,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2023-06-16 13:17:34.885,2018-06-28 13:35:12,500.0,,371.0,5.0,1.0,,,3950.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,26,False,,memory_profiler,conda-forge/memory_profiler,,211.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,211.0,817968.0,822069.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,360901.0,3.0,,,,,,,,,,10.0,,,,,,,
153,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-09-07 04:46:39.000,2023-09-07 04:35:47,1017.0,71.0,38.0,12.0,41.0,47.0,168.0,2028.0,2023-07-22 05:24:43.000,0.15.0,27.0,17.0,26,True,,beartype,conda-forge/beartype,,,,https://pypi.org/project/beartype,,,828555.0,830152.0,https://anaconda.org/conda-forge/beartype,2023-08-09 04:25:38.901,62303.0,3.0,,,,,,,,,,,,,,,,,
154,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,156.0,35.0,183.0,119.0,1938.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,,uiautomator,,,319.0,251.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,68.0,25033.0,25033.0,,,,3.0,,,,,,,,,,,,,,,,,
155,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-08-07 14:53:26.000,2022-07-24 14:45:54,478.0,,86.0,10.0,60.0,56.0,53.0,1077.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,False,,pympler,conda-forge/pympler,,340.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,340.0,1882104.0,1886811.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,367165.0,3.0,,,,,,,,,,,,,,,,,
156,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-05-16 14:03:19.000,2022-08-08 11:25:05,700.0,,102.0,20.0,97.0,56.0,95.0,1014.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,26,False,,pylama,,,6668.0,6014.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,654.0,169201.0,169201.0,,,,3.0,,,,,,,,,,,,,,,,,
157,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-08-24 02:21:44.000,2022-12-21 03:55:00,575.0,,139.0,8.0,116.0,123.0,203.0,1006.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,,pdoc3,anaconda/pdoc3,,3764.0,3546.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,218.0,274401.0,274432.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1452.0,3.0,,,,,,,,,,,,,,,,,
158,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2023-09-03 20:47:47.000,2023-07-13 12:56:05,366.0,8.0,48.0,18.0,78.0,26.0,120.0,714.0,2023-07-13 13:22:05.000,2.0.12,45.0,24.0,26,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1156.0,1156.0,https://pypi.org/project/pytest-testmon,,,125038.0,125638.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40220.0,3.0,,,,,,,,,,,,,,,,,
159,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,213.0,24.0,95.0,56.0,83.0,586.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,sphinx-bootstrap-theme,,['sphinx'],619.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,619.0,121553.0,121553.0,,,,3.0,,,,,,,,,,,,,,,,,
160,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-09-06 09:01:43.000,2023-08-03 07:40:25,478.0,6.0,78.0,18.0,440.0,13.0,110.0,585.0,2023-07-29 00:23:21.000,3.5.0,41.0,37.0,26,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,101.0,,https://pypi.org/project/mypy-protobuf,2023-07-29 00:23:21.000,101.0,1483477.0,1486783.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,112413.0,3.0,,,,,,,,,,,,,,,,,
161,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-06-16 13:20:50.267,2022-12-19 16:44:44,108.0,,32.0,4.0,65.0,6.0,44.0,167.0,,,15.0,32.0,26,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],19412.0,19412.0,https://pypi.org/project/flake8-quotes,,,764678.0,772812.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,683306.0,3.0,,,,,,,,,,,,,,,,,
162,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-07-16 20:56:29.139,2023-07-16 18:20:44,535.0,34.0,38.0,10.0,57.0,3.0,61.0,163.0,2023-07-16 18:33:22.000,0.9.31,31.0,24.0,26,True,,asteval,conda-forge/asteval,,175.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,175.0,249098.0,259331.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,317249.0,3.0,,,,,,,,,,,,,,,,,
163,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-11 17:41:30.000,2023-08-11 15:07:51,233.0,44.0,17.0,6.0,83.0,10.0,41.0,156.0,2023-08-11 15:10:29.000,2023.8.2,7.0,14.0,26,True,,pandas-vet,conda-forge/pandas-vet,['flake8'],395.0,395.0,https://pypi.org/project/pandas-vet,,,75953.0,76808.0,https://anaconda.org/conda-forge/pandas-vet,2023-08-11 17:40:05.281,16227.0,3.0,68.0,,,,,,,,,,,,,,,,
164,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,,2015-03-18 20:52:08.000,2023-09-05 18:56:15.000,2023-09-05 18:56:12,6182.0,155.0,262.0,58.0,846.0,141.0,508.0,4329.0,,,74.0,96.0,25,False,,pytype,conda-forge/pytype,,,,https://pypi.org/project/pytype,,,356760.0,361180.0,https://anaconda.org/conda-forge/pytype,2023-09-01 05:38:20.327,172390.0,3.0,,,,,,,,,,,,,,,,,
165,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,26.0,221.0,107.0,161.0,1755.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,,dephell,,,838.0,821.0,https://pypi.org/project/dephell,2020-04-28 06:31:03.273,17.0,2681.0,2685.0,,,,3.0,249.0,,,,,,,,,,,,,,,,
166,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-08-31 12:24:27.000,2023-02-20 18:24:13,204.0,,35.0,8.0,35.0,9.0,21.0,1252.0,2022-11-24 20:30:35.533,0.2.10,19.0,7.0,25,True,,stackprinter,conda-forge/stackprinter,,319.0,291.0,https://pypi.org/project/stackprinter,2022-11-24 20:30:35.533,28.0,363966.0,364107.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,7218.0,3.0,,,,,,,,,,,,,,,,,
167,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-06-16 13:25:36.186,2023-05-18 17:02:25,1091.0,,80.0,25.0,77.0,5.0,173.0,770.0,2022-09-21 00:00:55.818,3.4.3,145.0,39.0,25,True,,green,conda-forge/green,,233.0,,https://pypi.org/project/green,2022-09-21 00:00:55.818,233.0,12968.0,14756.0,https://anaconda.org/conda-forge/green,2023-06-16 13:25:36.186,128799.0,3.0,,,,,,,,,,,,,,,,,
168,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-09-07 05:28:14.000,2023-09-01 23:45:24,307.0,48.0,55.0,28.0,290.0,23.0,76.0,536.0,2023-07-17 20:20:42.042,2.0.0,10.0,38.0,25,False,,fixit,,,47.0,45.0,https://pypi.org/project/fixit,2023-07-17 20:33:00.500,2.0,24569.0,24569.0,,,,3.0,,,,,,,,,,,,,,,,,
169,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-08-19 21:30:00.000,2023-08-19 21:19:39,96.0,5.0,29.0,7.0,17.0,13.0,53.0,359.0,2023-08-19 21:31:54.000,2.9.2,24.0,7.0,25,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],3090.0,3090.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,,,124331.0,124331.0,,,,3.0,,,,,,,,,,,,,,,,,
