,name,github_id,category,description,resource,homepage,contributor_count,github_url,license,created_at,updated_at,fork_count,open_issue_count,star_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,last_commit_pushed_at,commit_count,recent_commit_count,watchers_count,pr_count,closed_issue_count,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,github_release_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,updated_github_id,conda_forge
137,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,31.0,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2025-12-01 07:34:04.000000,80.0,37.0,1008.0,24,True,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1824.0,1765.0,https://pypi.org/project/pytest-testmon,2025-12-01 07:30:23.000,2025-11-07 13:27:44.000,2.1.4,95.0,59.0,4357489.0,4359431.0,https://anaconda.org/conda-forge/pytest-testmon,2025-04-22 14:56:46.735,200035.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
138,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,47.0,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2025-04-22 14:56:22.885000,115.0,26.0,791.0,24,False,pyhamcrest,conda-forge/pyhamcrest,,43127.0,42812.0,https://pypi.org/project/pyhamcrest,2023-10-22 15:47:25.000,2023-10-22 15:47:25.000,2.1.0,25.0,315.0,3490721.0,3503851.0,https://anaconda.org/conda-forge/pyhamcrest,2025-04-22 14:56:22.885,748417.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
139,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,"Rebuild Sphinx documentation on changes, with hot reloading in the browser.",,https://github.com/sphinx-doc/sphinx-autobuild,37.0,,MIT,2020-12-16 17:57:14.331,2025-11-04 15:27:59.755000,94.0,,602.0,24,True,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],35597.0,33315.0,https://pypi.org/project/sphinx-autobuild,2025-08-25 18:44:54.000,2025-08-25 18:44:54.000,2025.8.25,25.0,2282.0,3145811.0,3154310.0,https://anaconda.org/conda-forge/sphinx-autobuild,2025-11-04 15:27:59.755,586499.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
140,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,16.0,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2025-09-10 17:55:03.656000,23.0,6.0,469.0,24,True,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],30639.0,29858.0,https://pypi.org/project/flake8-comprehensions,2025-09-09 22:37:17.000,2025-09-09 22:37:17.000,3.17.0,42.0,781.0,1416818.0,1433680.0,https://anaconda.org/conda-forge/flake8-comprehensions,2025-09-10 17:55:03.656,1264679.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
141,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,14.0,,MIT,2020-06-22 09:49:07.518,2025-04-22 14:57:01.909000,25.0,,462.0,24,False,wasabi,conda-forge/wasabi,,71240.0,71029.0,https://pypi.org/project/wasabi,2024-05-31 16:56:16.000,2024-05-31 16:56:16.000,1.1.3,42.0,211.0,22607322.0,22637210.0,https://anaconda.org/conda-forge/wasabi,2025-04-22 14:57:01.909,2241649.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
142,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,38.0,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2025-04-22 14:56:33.025000,112.0,13.0,441.0,24,False,ddt,conda-forge/ddt,,6850.0,6638.0,https://pypi.org/project/ddt,2024-02-26 01:36:32.000,2024-02-26 01:36:32.000,1.7.2,34.0,212.0,1189360.0,1194624.0,https://anaconda.org/conda-forge/ddt,2025-04-22 14:56:33.025,252701.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
143,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,23.0,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2025-10-15 12:22:44.579000,37.0,23.0,292.0,24,True,check-manifest,conda-forge/check-manifest,,17371.0,12343.0,https://pypi.org/project/check-manifest,2025-10-15 11:15:46.000,,,45.0,5028.0,688228.0,691390.0,https://anaconda.org/conda-forge/check-manifest,2025-10-15 12:22:44.579,227708.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
144,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,19.0,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2026-08-16 06:51:36.000000,60.0,,161.0,24,True,sphinx-markdown-builder,,['sphinx'],1944.0,1670.0,https://pypi.org/project/sphinx-markdown-builder,2026-08-16 06:51:36.000,2026-08-16 06:51:36.000,0.6.11,35.0,274.0,528972.0,528972.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
145,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,488.0,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2025-03-18 16:18:33.000000,3145.0,78.0,41377.0,23,False,pyenv,,,24.0,24.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,2019-01-12 14:49:22.000,0.0.1,4.0,,36189.0,36189.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
146,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,907.0,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2025-08-01 00:55:03.000000,1648.0,764.0,5376.0,23,False,buildbot,conda-forge/buildbot,,439.0,417.0,https://pypi.org/project/buildbot,2025-05-12 21:41:22.000,2025-05-12 21:41:22.000,4.3.0,146.0,22.0,20633.0,23262.0,https://anaconda.org/conda-forge/buildbot,2025-05-13 11:35:44.706,199878.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
147,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,22.0,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2026-07-18 11:47:45.000000,43.0,26.0,1457.0,23,True,snoop,conda-forge/snoop,,54.0,,https://pypi.org/project/snoop,2026-07-18 11:47:45.000,2026-07-18 11:47:45.000,0.6.1,17.0,54.0,141288.0,141629.0,https://anaconda.org/conda-forge/snoop,2025-04-22 14:58:02.750,20129.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
148,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,41.0,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2026-02-23 17:34:55.834000,74.0,107.0,1430.0,23,True,pdbpp,conda-forge/pdbpp,,638.0,,https://pypi.org/project/pdbpp,2026-02-23 14:23:43.000,2026-02-23 14:23:43.000,0.12.1,33.0,638.0,1366218.0,1372781.0,https://anaconda.org/conda-forge/pdbpp,2026-02-23 17:34:55.834,406953.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
149,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,48.0,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2024-06-21 06:45:05.000000,100.0,64.0,1045.0,23,False,pylama,,,7244.0,6915.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,2022-08-08 11:29:01.059,8.4.1,116.0,329.0,171478.0,171478.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
150,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,35.0,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2025-04-22 14:56:33.663000,106.0,32.0,858.0,23,False,astor,conda-forge/astor,,618.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2019-12-10 01:50:33.000,0.8.1,14.0,618.0,15104303.0,15244014.0,https://anaconda.org/conda-forge/astor,2025-04-22 14:56:33.663,2933937.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
151,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,16.0,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2025-10-02 11:05:16.716000,54.0,47.0,729.0,23,True,pytest-watch,conda-forge/pytest-watch,['pytest'],12244.0,11685.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,2018-05-20 19:52:16.000,4.2.0,17.0,559.0,1035655.0,1039372.0,https://anaconda.org/conda-forge/pytest-watch,2025-10-02 11:05:16.716,267643.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
152,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,17.0,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2026-01-05 21:33:55.000000,49.0,37.0,657.0,23,True,interrogate,,,9926.0,9540.0,https://pypi.org/project/interrogate,2024-04-07 22:30:44.000,2024-04-07 22:30:44.000,1.7.0,16.0,386.0,1441610.0,1441610.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
153,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,30.0,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2025-11-12 13:42:28.000000,77.0,21.0,477.0,23,True,pytest-docker,,['pytest'],2903.0,2749.0,https://pypi.org/project/pytest-docker,2025-11-12 13:42:18.000,2025-11-12 13:42:18.000,3.2.5,34.0,154.0,2357773.0,2357773.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
154,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,95.0,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2026-06-10 22:03:31.000000,175.0,133.0,352.0,23,False,numpydoc,conda-forge/numpydoc,['sphinx'],4059.0,,https://pypi.org/project/numpydoc,2026-06-10 22:03:31.000,2025-12-02 16:39:11.000,1.10.0,36.0,4059.0,1667697.0,1735020.0,https://anaconda.org/conda-forge/numpydoc,2025-12-02 22:48:01.622,5116599.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
155,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,43.0,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2025-04-22 14:57:41.763000,51.0,33.0,206.0,23,False,data-science-types,conda-forge/data-science-types,,2037.0,1943.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,2021-02-16 16:47:31.000,0.2.23,26.0,94.0,44282.0,44589.0,https://anaconda.org/conda-forge/data-science-types,2025-04-22 14:57:41.763,21199.0,3.0,,,,,,2021-02-16 17:29:00,446.0,,2.0,171.0,23.0,,,,,,,,,,,,wearepal/data-science-types,
156,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,36.0,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2025-04-22 14:57:45.970000,316.0,58.0,8181.0,22,False,bpytop,conda-forge/bpytop,,247.0,246.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,2021-12-22 19:23:21.000,1.0.68,53.0,1.0,5331.0,5784.0,https://anaconda.org/conda-forge/bpytop,2025-04-22 14:57:45.970,30394.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
157,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,484.0,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2024-02-05 04:33:35.000000,1294.0,833.0,3594.0,22,False,coala-bears,,,244.0,238.0,https://pypi.org/project/coala-bears,2023-12-02 01:06:08.134,2017-05-30 10:07:57.000,0.11.1,731.0,6.0,4165.0,4165.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
158,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,40.0,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2026-09-06 19:26:33.985000,275.0,103.0,2037.0,22,True,pybuilder,conda-forge/pybuilder,,6.0,,https://pypi.org/project/pybuilder,2026-08-25 01:13:38.000,2026-08-25 01:13:38.000,0.13.21,700.0,6.0,67504.0,74845.0,https://anaconda.org/conda-forge/pybuilder,2026-09-06 19:26:33.985,425817.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
159,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,388.0,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2024-06-29 14:21:40.000000,599.0,123.0,1761.0,22,False,diamond,,,224.0,218.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,2016-11-25 22:13:29.000,4.0.515,36.0,6.0,4747.0,4747.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
160,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,27.0,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2025-04-22 14:56:57.175000,135.0,48.0,1609.0,22,False,bowler,conda-forge/bowler,,19.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,2020-09-17 01:55:39.000,0.9.0,8.0,19.0,44620.0,44905.0,https://anaconda.org/conda-forge/bowler,2025-04-22 14:56:57.175,26813.0,2.0,,,,,,2023-01-20 18:08:14,186.0,,8.0,95.0,34.0,,,,,,,,,,,,,
161,cx_Freeze,marcelotduarte/cx_Freeze,packaging,Creates standalone executables from Python scripts with the same performance as the original script. It is cross-..,,https://github.com/marcelotduarte/cx_Freeze,126.0,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2026-08-29 12:07:32.000000,240.0,42.0,1560.0,22,True,cx_freeze,conda-forge/cx_freeze,,146.0,,https://pypi.org/project/cx_freeze,2026-08-22 02:41:04.000,2026-08-22 02:41:04.000,8.7.0,119.0,146.0,138429.0,158162.0,https://anaconda.org/conda-forge/cx_freeze,2026-08-27 05:28:00.489,1499709.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
162,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,9.0,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2026-04-20 09:55:00.937000,42.0,14.0,1302.0,22,True,stackprinter,conda-forge/stackprinter,,509.0,455.0,https://pypi.org/project/stackprinter,2026-04-17 07:09:53.000,2026-04-17 07:09:53.000,0.2.13,22.0,54.0,415757.0,416074.0,https://anaconda.org/conda-forge/stackprinter,2026-04-20 09:55:00.937,22571.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
163,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,25.0,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2026-04-26 09:12:52.000000,67.0,34.0,1286.0,22,True,wily,,,324.0,310.0,https://pypi.org/project/wily,2026-04-26 04:28:26.000,2023-10-11 03:48:57.000,1.25.0,53.0,14.0,73922.0,73922.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
164,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,45.0,,,2020-09-18 07:36:09.761,2026-04-29 19:03:06.638000,87.0,,592.0,22,False,docformatter,conda-forge/docformatter,,5012.0,4604.0,https://pypi.org/project/docformatter,2026-04-28 20:34:50.000,2026-04-28 20:34:50.000,1.7.8,65.0,408.0,1283493.0,1289952.0,https://anaconda.org/conda-forge/docformatter,2026-04-29 19:03:06.638,465118.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
165,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,39.0,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000000,213.0,57.0,588.0,22,False,sphinx-bootstrap-theme,,['sphinx'],275.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,2022-02-03 20:27:24.000,0.8.1,58.0,275.0,125078.0,125078.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
166,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,31.0,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2026-02-13 20:49:59.000000,45.0,223.0,422.0,22,True,py2app,,,5640.0,5598.0,https://pypi.org/project/py2app,2026-02-13 20:49:59.000,2026-02-13 20:49:59.000,0.28.10,52.0,42.0,42981.0,42981.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
167,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,16.0,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2026-05-25 18:54:55.000000,26.0,5.0,275.0,22,True,pytest-datadir,conda-forge/pytest-datadir,['pytest'],2601.0,2328.0,https://pypi.org/project/pytest-datadir,2025-07-30 13:52:11.000,2025-07-30 13:52:11.000,1.8.0,17.0,273.0,1874625.0,1886720.0,https://anaconda.org/conda-forge/pytest-datadir,2025-07-30 22:39:32.200,568509.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
168,pytest-mypy,dbader/pytest-mypy,testing,A Pytest Plugin for Mypy.,,https://github.com/realpython/pytest-mypy,16.0,,,2020-08-27 04:01:58.344,2025-04-22 14:57:21.503000,33.0,,257.0,22,False,pytest-mypy,conda-forge/pytest-mypy,['pytest'],5659.0,4876.0,https://pypi.org/project/pytest-mypy,2025-04-02 19:31:14.000,2025-04-02 19:31:14.000,1.0.1,25.0,783.0,431881.0,433689.0,https://anaconda.org/conda-forge/pytest-mypy,2025-04-22 14:57:21.503,132056.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
169,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,11.0,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2025-10-06 16:41:25.000000,11.0,4.0,165.0,22,True,flake8-black,conda-forge/flake8-black,['flake8'],9369.0,8827.0,https://pypi.org/project/flake8-black,2025-09-21 18:56:36.000,2025-09-21 18:56:36.000,0.4.0,22.0,542.0,523128.0,529685.0,https://anaconda.org/conda-forge/flake8-black,2025-09-22 00:17:36.193,498381.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
170,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,15.0,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2026-01-05 17:48:01.000000,30.0,3.0,134.0,22,True,flake8-commas,,['flake8'],19388.0,19172.0,https://pypi.org/project/flake8-commas,2024-05-16 20:07:44.000,2024-05-16 20:07:44.000,4.0.0,22.0,216.0,244091.0,244091.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
171,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,21.0,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2025-10-27 19:47:11.685000,25.0,3.0,118.0,22,True,flake8-builtins,conda-forge/flake8-builtins,['flake8'],12364.0,11778.0,https://pypi.org/project/flake8-builtins,2025-10-25 13:45:56.000,2025-10-25 13:45:56.000,3.1.0,33.0,586.0,712470.0,728106.0,https://anaconda.org/conda-forge/flake8-builtins,2025-10-27 19:47:11.685,734931.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
172,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,45.0,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2025-06-29 22:40:49.000000,522.0,179.0,10347.0,21,False,gdbgui,,,517.0,515.0,https://pypi.org/project/gdbgui,2025-06-29 22:39:12.000,2017-01-25 18:46:20.000,0.7.2,96.0,2.0,6166.0,6166.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
173,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,51.0,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2025-06-19 05:52:11.000000,185.0,61.0,4920.0,21,False,monkeytype,conda-forge/monkeytype,,23.0,,https://pypi.org/project/monkeytype,2023-03-20 14:10:04.829,2023-03-20 14:10:04.829,23.3.0,23.0,23.0,398955.0,401145.0,https://anaconda.org/conda-forge/monkeytype,2025-04-22 14:56:45.647,166466.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
174,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,54.0,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-07-19 05:29:25.000000,204.0,324.0,4846.0,21,False,pyoxidizer,,,161.0,159.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,2023-01-02 16:18:55.910,0.24.0,11.0,2.0,17081.0,17081.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
175,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,20.0,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2025-10-22 12:49:05.000000,204.0,34.0,4677.0,21,True,better-exceptions,,,102.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,2021-01-29 16:48:55.000,0.3.3,16.0,102.0,424641.0,424641.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
176,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,16.0,https://github.com/shobrook/rebound,GPL-3.0,2018-02-28 04:47:03.000,2026-07-22 18:48:53.000000,380.0,24.0,4074.0,21,True,rebound,conda-forge/rebound,,59.0,,https://pypi.org/project/rebound,2026-07-22 18:48:53.000,2026-07-22 18:48:53.000,5.1.1,236.0,59.0,35417.0,53472.0,https://anaconda.org/conda-forge/rebound,2026-07-10 14:03:18.528,1372208.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
177,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,13.0,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000000,636.0,183.0,1897.0,21,False,uiautomator,,,329.0,317.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,2020-11-16 03:43:07.000,1.0.2,41.0,12.0,26370.0,26370.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
178,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,25.0,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2026-06-21 21:24:36.000000,112.0,18.0,990.0,21,True,py2exe,,,2266.0,2254.0,https://pypi.org/project/py2exe,2026-06-21 21:24:36.000,2021-12-15 13:42:30.109,0.6.6,33.0,12.0,9284.0,9284.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
179,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,14.0,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2025-04-22 14:57:50.459000,49.0,28.0,969.0,21,False,python-devtools,conda-forge/python-devtools,,9236.0,9234.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,2017-08-20 20:54:53.000,0.0.1,9.0,2.0,15542.0,16485.0,https://anaconda.org/conda-forge/python-devtools,2025-04-22 14:57:50.459,61317.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
180,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,41.0,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2026-03-02 18:18:44.792000,75.0,7.0,791.0,21,True,green,conda-forge/green,,1507.0,1381.0,https://pypi.org/project/green,2024-04-18 23:54:19.000,2024-04-18 23:54:19.000,4.0.2,149.0,126.0,11623.0,18176.0,https://anaconda.org/conda-forge/green,2026-03-02 18:18:44.792,484926.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
181,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/pycqa/redbaron,34.0,https://github.com/pycqa/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000000,72.0,90.0,724.0,21,False,redbaron,,,871.0,783.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,2019-03-17 18:59:01.000,0.9.2,15.0,88.0,292969.0,292969.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
182,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,102.0,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2026-08-14 13:59:41.000000,177.0,122.0,618.0,21,False,zc.buildout,conda-forge/zc.buildout,,127.0,,https://pypi.org/project/zc.buildout,2026-08-14 13:57:01.000,2026-04-29 07:54:20.000,5.2.0,156.0,127.0,41389.0,43137.0,https://anaconda.org/conda-forge/zc.buildout,2025-04-22 14:58:01.521,104898.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
183,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,23.0,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:34:22.000000,65.0,53.0,520.0,21,False,mamba,,,1427.0,1398.0,https://pypi.org/project/mamba,2023-11-09 15:34:22.000,2023-11-09 15:34:22.000,0.11.3,22.0,29.0,13376.0,13376.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
