,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
129,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-11-03 14:34:37.000,2023-11-03 14:34:37,258.0,1.0,25.0,16.0,35.0,4.0,5.0,429.0,2023-06-07 07:37:46.000,1.1.2,39.0,14.0,28,True,explosion/wasabi,wasabi,conda-forge/wasabi,,36827.0,36827.0,https://pypi.org/project/wasabi,,,5142868.0,5164685.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1243571.0,3.0,,,,,,,,,,,,,,,,,
130,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-08-18 23:41:57.000,2019-12-22 18:11:19,86.0,,50.0,9.0,37.0,25.0,22.0,210.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,28,False,,astunparse,conda-forge/astunparse,,91879.0,91414.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,465.0,8814588.0,8840697.0,https://anaconda.org/conda-forge/astunparse,2023-06-16 13:24:50.388,2010407.0,2.0,,,,,,,,,,,,,,,,,
131,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-11-03 12:57:59.437,2023-11-03 11:07:13,382.0,29.0,95.0,8.0,95.0,1.0,56.0,156.0,,,14.0,38.0,28,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],24470.0,24470.0,https://pypi.org/project/flake8-isort,,,1110640.0,1112026.0,https://anaconda.org/conda-forge/flake8-isort,2023-11-03 12:57:59.437,55478.0,2.0,,,,,,,,,,,,,,,,,
132,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-11-15 19:55:05.000,2023-11-15 19:55:04,103.0,6.0,30.0,12.0,47.0,2.0,32.0,128.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,28,True,,gast,conda-forge/gast,,138375.0,136418.0,https://pypi.org/project/gast,2023-04-29 19:44:01.995,1957.0,13903550.0,13968305.0,https://anaconda.org/conda-forge/gast,2023-07-03 07:21:35.215,2525480.0,2.0,,,,,,,,,,,,,,,,,
133,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-11-05 21:17:28.000,2022-12-04 22:09:17,262.0,,157.0,48.0,50.0,49.0,71.0,7836.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,27,True,,icecream,conda-forge/icecream,,149.0,21.0,https://pypi.org/project/icecream,2022-07-21 09:20:01.329,128.0,304033.0,304917.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,27422.0,3.0,,,,,,,,,,,,,,,,,
134,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-11-13 17:40:53.000,2022-07-14 07:40:12,517.0,,100.0,31.0,361.0,43.0,67.0,2536.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,27,False,,notifiers,conda-forge/notifiers,,1123.0,1099.0,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,24.0,411017.0,412024.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,35254.0,3.0,,,,,,,,,,,,,,,,,
135,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2023-11-03 00:10:48.000,2023-11-02 23:37:53,418.0,27.0,107.0,15.0,156.0,43.0,52.0,2216.0,2023-11-03 00:10:48.000,4.1.2,30.0,42.0,27,True,,line_profiler,conda-forge/line_profiler,,99.0,,https://pypi.org/project/line_profiler,2023-11-03 00:10:48.000,99.0,409198.0,421603.0,https://anaconda.org/conda-forge/line_profiler,2023-09-27 21:27:52.775,446585.0,3.0,,,,,,,,,,,,,,,,,
136,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-11-01 17:50:44.000,2023-11-01 17:50:44,3337.0,2.0,600.0,92.0,534.0,135.0,170.0,1723.0,2016-11-25 22:13:29.000,4.0.515,36.0,387.0,27,True,,diamond,,,189.0,155.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,34.0,7522.0,7522.0,,,,3.0,,,,,,,,,,,,,,,,,
137,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2023-11-15 22:27:44.000,2023-11-15 22:11:01,1776.0,96.0,198.0,28.0,1123.0,42.0,840.0,1159.0,2023-10-24 14:40:49.000,6.15.10,66.0,107.0,27,True,,cx_freeze,conda-forge/cx_freeze,,,,https://pypi.org/project/cx_freeze,,,137088.0,143694.0,https://anaconda.org/conda-forge/cx_freeze,2023-10-24 20:14:19.337,277462.0,2.0,,,,,,,-5.0,,,,,,,,,,
138,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-11-15 19:49:03.000,2022-07-24 14:45:54,478.0,,86.0,10.0,61.0,56.0,53.0,1098.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,27,False,,pympler,conda-forge/pympler,,351.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,351.0,1319575.0,1324459.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,390721.0,3.0,,,,,,,7.0,,,,,,,,,,
139,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-10-26 13:50:09.000,2022-08-08 11:25:05,700.0,,102.0,20.0,98.0,56.0,95.0,1030.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,27,False,,pylama,,,6808.0,6139.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,669.0,192310.0,192310.0,,,,2.0,,,,,,,,,,,,,,,,,
140,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-10-03 01:50:38.000,2023-10-03 01:50:36,969.0,104.0,100.0,22.0,68.0,9.0,205.0,830.0,2022-10-26 13:47:55.000,4.2.0,44.0,43.0,27,True,,progressbar2,conda-forge/progressbar2,,,,https://pypi.org/project/progressbar2,,,20061846.0,20074177.0,https://anaconda.org/conda-forge/progressbar2,2023-06-16 13:18:55.458,1045897.0,3.0,2086.0,,,,,,,,,,,,,,,,
141,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2023-11-07 09:55:36.000,2023-11-07 09:53:48,374.0,8.0,48.0,17.0,78.0,24.0,125.0,730.0,2023-11-07 09:57:34.000,2.1.0,50.0,24.0,27,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1180.0,1180.0,https://pypi.org/project/pytest-testmon,,,180633.0,181220.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40547.0,3.0,,,,,,,,,,,,,,,,,
142,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-09-28 21:11:23.665,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,51.0,44.0,711.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,27,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],9527.0,8843.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,684.0,482208.0,484714.0,https://anaconda.org/conda-forge/pytest-watch,2023-09-28 21:11:23.665,95237.0,3.0,,,,,,,,,,,,,,,,,
143,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,,2009-02-03 18:52:25.000,2023-11-01 16:12:44.000,2023-10-24 08:23:51,1761.0,2.0,185.0,19.0,365.0,176.0,399.0,702.0,2023-03-31 19:07:42.000,4.35.0,42.0,107.0,27,False,breathe-doc/breathe,breathe,conda-forge/breathe,,11436.0,11436.0,https://pypi.org/project/breathe,,,331377.0,344095.0,https://anaconda.org/conda-forge/breathe,2023-07-04 04:52:22.769,520760.0,3.0,550.0,,,,,,,,,,,,,,,,
144,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-11-14 11:15:59.000,2023-11-14 11:15:58,602.0,24.0,28.0,5.0,530.0,6.0,54.0,547.0,,,8.0,20.0,27,True,,pytest-randomly,conda-forge/pytest-randomly,,7503.0,7503.0,https://pypi.org/project/pytest-randomly,,,1148637.0,1155317.0,https://anaconda.org/conda-forge/pytest-randomly,2023-08-15 20:36:31.270,167011.0,3.0,,,,,,,,,,,,,,,,,
145,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951,2021-10-18 03:34:23,504.0,,42.0,7.0,61.0,71.0,95.0,481.0,2021-10-18 03:40:35.000,1.8.1,49.0,22.0,27,False,,darglint,conda-forge/darglint,,19974.0,19848.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,126.0,440469.0,442091.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,81109.0,2.0,,,,,,,,,,,,,,,,,
146,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-11-14 21:05:54.000,2023-11-14 20:39:24,859.0,58.0,21.0,4.0,506.0,47.0,81.0,367.0,2023-08-19 01:46:45.000,0.34.0,52.0,16.0,27,True,,nitpick,,['flake8'],1270.0,1270.0,https://pypi.org/project/nitpick,,,47030.0,47030.0,,,,2.0,5.0,,,,,,,,,,,,,,,,
147,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-09-25 06:22:00.000,2023-09-25 06:20:54,1070.0,2.0,66.0,33.0,7.0,,,233.0,2023-04-27 15:17:02.669,6.0.1,40.0,187.0,27,True,,hacking,,['flake8'],4398.0,,https://pypi.org/project/hacking,2023-04-27 15:17:02.669,4398.0,74378.0,74378.0,,,,2.0,,,,,,,,,,,,,,,,,
148,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-11-11 14:33:43.000,2022-12-19 16:44:44,108.0,,34.0,5.0,66.0,6.0,44.0,167.0,,,15.0,32.0,27,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],20130.0,20130.0,https://pypi.org/project/flake8-quotes,,,736097.0,744072.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,685854.0,2.0,,,,,,,,,,,,,,,,,
149,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-09-19 13:54:33.000,2023-01-21 22:38:30,6697.0,,205.0,62.0,128.0,307.0,234.0,4947.0,2022-12-30 01:38:05.000,pyoxidizer/0.24.0,22.0,54.0,26,True,,pyoxidizer,,,149.0,149.0,https://pypi.org/project/pyoxidizer,,,3922.0,4186.0,,,,3.0,12146.0,,,,,,,,,,,,,,,,
150,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,,2015-03-18 20:52:08.000,2023-11-13 20:24:24.000,2023-11-13 20:24:20,6358.0,208.0,260.0,57.0,872.0,140.0,516.0,4401.0,,,75.0,100.0,26,False,,pytype,conda-forge/pytype,,,,https://pypi.org/project/pytype,,,370715.0,375103.0,https://anaconda.org/conda-forge/pytype,2023-09-12 03:57:47.405,179943.0,3.0,,,,,,,,,,,,,,,,,
151,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2018-02-28 04:47:03.000,2023-11-14 14:07:08.706,2022-02-16 05:16:40,168.0,,383.0,76.0,41.0,24.0,38.0,4030.0,2023-11-14 00:57:34.000,4.0.1,212.0,16.0,26,False,,rebound,conda-forge/rebound,,47.0,24.0,https://pypi.org/project/rebound,2023-11-14 00:57:34.000,23.0,15706.0,23284.0,https://anaconda.org/conda-forge/rebound,2023-11-14 14:07:08.706,318179.0,3.0,235.0,,,,,,,,,,,,,,,,
152,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-10-14 08:25:25.000,2023-10-11 10:07:31,992.0,7.0,363.0,41.0,487.0,167.0,395.0,3230.0,,,11.0,129.0,26,True,,factory_boy,conda-forge/factory_boy,,,,https://pypi.org/project/factory_boy,,,3436465.0,3440118.0,https://anaconda.org/conda-forge/factory_boy,2023-07-19 13:42:09.417,138827.0,3.0,,,,,,,-6.0,,,,,,,,,,
153,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-11-16 06:26:44.000,2023-11-16 06:12:33,1069.0,68.0,39.0,12.0,42.0,50.0,184.0,2120.0,2023-10-21 04:52:32.000,0.16.4,32.0,18.0,26,True,,beartype,conda-forge/beartype,,,,https://pypi.org/project/beartype,,,1480557.0,1482337.0,https://anaconda.org/conda-forge/beartype,2023-09-23 05:39:58.894,73005.0,3.0,,,,,,,,,,,,,,,,,
154,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-10-05 20:40:10.000,2023-07-10 03:17:08,1424.0,,238.0,91.0,385.0,87.0,424.0,1594.0,2023-07-10 03:25:42.000,0.13.10,11.0,39.0,26,True,,pybuilder,conda-forge/pybuilder,,,,https://pypi.org/project/pybuilder,,,28849.0,31312.0,https://anaconda.org/conda-forge/pybuilder,2023-09-26 20:19:01.834,59131.0,3.0,,,,,,,,,,,,,,,,,
155,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-10-25 08:57:33.000,2023-08-03 07:40:25,478.0,,78.0,19.0,455.0,12.0,111.0,596.0,2023-07-29 00:23:21.000,3.5.0,41.0,37.0,26,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,101.0,,https://pypi.org/project/mypy-protobuf,2023-07-29 00:23:21.000,101.0,2143986.0,2147312.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,119745.0,3.0,,,,,,,,,,,,,,,,,
156,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-11-06 20:44:07.000,2023-09-07 20:35:16,182.0,4.0,41.0,5.0,108.0,28.0,27.0,509.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,26,True,,interrogate,,,5599.0,5421.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,178.0,89766.0,89766.0,,,,3.0,,,,,,,,,,,,,,,,,
157,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:31:43.000,2023-11-09 15:30:55,473.0,5.0,63.0,24.0,86.0,28.0,52.0,508.0,2023-11-09 15:31:52.000,0.11.3,8.0,23.0,26,True,,mamba,,,871.0,871.0,https://pypi.org/project/mamba,,,7190.0,7190.0,,,,3.0,,,,,,,,,,,,,,,,,
158,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-11-04 10:33:24.000,2023-10-15 16:08:38,586.0,2.0,54.0,9.0,122.0,18.0,128.0,467.0,2023-07-12 01:39:53.000,1.7.5,15.0,30.0,26,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,3201.0,3201.0,https://pypi.org/project/docformatter,,,402171.0,404913.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,104167.0,3.0,11.0,,,,,,,,,,,,,,,,
159,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-06-01 15:43:14.086,2023-05-31 09:56:43,371.0,,14.0,5.0,256.0,19.0,31.0,304.0,2023-05-31 09:59:03.360,1.5.0,16.0,16.0,26,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],17745.0,17632.0,https://pypi.org/project/flake8-eradicate,2022-08-11 07:18:01.020,113.0,598500.0,598914.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,12850.0,3.0,,,,,,,,,,,,,,,,,
160,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-10-04 13:12:44.000,2023-10-04 13:12:43,568.0,4.0,39.0,6.0,71.0,20.0,76.0,282.0,,,43.0,22.0,26,True,,check-manifest,conda-forge/check-manifest,,12836.0,9656.0,https://pypi.org/project/check-manifest,2022-12-05 08:17:08.785,3180.0,200467.0,202290.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,107579.0,3.0,,,,,,,,,,,,,,,,,
161,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2023-08-25 00:29:01.000,2023-02-22 05:49:22,592.0,,244.0,33.0,222.0,115.0,178.0,3854.0,,,15.0,109.0,25,True,,freezegun,conda-forge/freezegun,,,,https://pypi.org/project/freezegun,,,7518071.0,7534414.0,https://anaconda.org/conda-forge/freezegun,2023-06-16 13:17:16.464,1503618.0,3.0,,,,,,,,,,,,,,,,,
162,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,619.0,156.0,35.0,166.0,119.0,1962.0,2017-02-20 12:00:41.000,0.2.7,1.0,13.0,25,False,,uiautomator,,,255.0,255.0,https://pypi.org/project/uiautomator,,,22752.0,22752.0,,,,3.0,,,,,,,,,,,,,,,,,
163,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,113.0,26.0,221.0,100.0,161.0,1758.0,2020-04-28 06:31:17.000,.0.8.3,11.0,37.0,25,False,,dephell,,,821.0,821.0,https://pypi.org/project/dephell,,,3035.0,3039.0,,,,3.0,253.0,,,,,,,,,,,,,,,,
164,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-11-15 15:18:01.000,2023-11-15 15:09:44,591.0,1.0,127.0,32.0,306.0,55.0,118.0,1561.0,2022-12-08 19:08:48.000,2.3.5,18.0,41.0,25,True,,safety,conda-forge/safety,,29.0,29.0,https://pypi.org/project/safety,,,1092649.0,1103858.0,https://anaconda.org/conda-forge/safety,2023-06-16 16:15:06.955,86317.0,3.0,422889.0,,,,,,,,,,,,,,,,
165,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-08-24 02:21:44.000,2022-12-21 03:55:00,575.0,,140.0,8.0,116.0,106.0,205.0,1042.0,2019-01-24 16:15:02.000,0.3.11,5.0,58.0,25,True,,pdoc3,anaconda/pdoc3,,3698.0,3698.0,https://pypi.org/project/pdoc3,,,181063.0,181099.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1753.0,3.0,,,,,,,,,,,,,,,,,
166,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-11-11 21:00:48.000,2023-11-11 20:57:26,97.0,3.0,31.0,7.0,17.0,16.0,57.0,377.0,2023-08-19 21:31:54.000,2.9.2,24.0,7.0,25,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],3547.0,3438.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2023-08-19 21:30:31.000,109.0,165248.0,165248.0,,,,3.0,,,,,,,,,,,,,,,,,
167,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-10-02 21:31:31.000,2022-01-27 10:32:34,98.0,,24.0,8.0,23.0,20.0,21.0,350.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,25,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],2293.0,2128.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,165.0,580354.0,587404.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,556984.0,3.0,,,,,,,,,,,,,,,,,
168,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,,2020-01-14 11:27:41.000,2023-11-13 16:46:02.000,2023-04-16 08:34:06,854.0,,30.0,13.0,30.0,177.0,307.0,281.0,2022-12-28 12:12:07.000,0.28.5,7.0,31.0,25,False,,py2app,,,4579.0,4579.0,https://pypi.org/project/py2app,,,22588.0,22588.0,,,,3.0,,,,,,,,,,,,,,,,,
169,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2023-09-13 20:26:49.000,2023-09-13 20:26:49,293.0,1.0,71.0,10.0,101.0,12.0,90.0,276.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,25,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1255.0,,https://pypi.org/project/flake8-import-order,2022-11-26 20:15:35.517,1255.0,461976.0,464868.0,https://anaconda.org/conda-forge/flake8-import-order,2023-06-16 13:24:07.930,242981.0,3.0,,,,,,,,,,,,,,,,,
170,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-11-07 20:23:38.000,2023-08-12 17:19:26,116.0,,21.0,6.0,17.0,8.0,28.0,228.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,25,True,,xenon,conda-forge/xenon,,1222.0,1138.0,https://pypi.org/project/xenon,2023-08-12 17:24:35.000,84.0,165527.0,165825.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,21770.0,3.0,,,,,,,,,,,,,,,,,
171,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-11-13 19:52:08.000,2023-11-13 19:51:32,136.0,16.0,21.0,7.0,55.0,7.0,14.0,218.0,2023-10-03 12:20:54.000,1.5.0,11.0,11.0,25,True,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1659.0,1535.0,https://pypi.org/project/pytest-datadir,2023-10-03 12:20:51.000,124.0,282462.0,300373.0,https://anaconda.org/conda-forge/pytest-datadir,2023-10-03 20:24:49.695,232827.0,3.0,2.0,,,,,,,,,,,,,,,,
