,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
130,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2023-11-18 22:04:00.000,2022-03-06 14:20:17,408.0,,383.0,155.0,72.0,228.0,9718.0,,,8.0,35.0,27,False,,78.0,bpytop,conda-forge/bpytop,,165.0,165.0,https://pypi.org/project/bpytop,,,5018.0,5453.0,https://anaconda.org/conda-forge/bpytop,2023-06-16 19:24:35.135,15227.0,3.0,,,,,,,,,,,,,,,,,
131,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-12-07 18:19:12.000,2023-01-21 22:38:30,6697.0,,210.0,62.0,130.0,236.0,5003.0,2022-12-30 01:38:05.000,pyoxidizer/0.24.0,22.0,54.0,27,True,,312.0,pyoxidizer,,,150.0,150.0,https://pypi.org/project/pyoxidizer,,,10686.0,10954.0,,,,3.0,12906.0,,,,,,,,,,,,,,,,
132,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1295.0,101.0,3152.0,2374.0,3504.0,2017-05-22 15:58:37.000,0.11.0,17.0,483.0,27,False,,657.0,coala-bears,,,13.0,13.0,https://pypi.org/project/coala-bears,,,5430.0,5431.0,,,,2.0,176.0,,,,,,,,,,,,,,,,
133,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2023-12-15 01:50:13.000,2023-12-05 18:58:24,421.0,24.0,110.0,14.0,160.0,52.0,2283.0,2023-11-03 00:10:48.000,4.1.2,30.0,43.0,27,True,,41.0,line_profiler,conda-forge/line_profiler,,101.0,,https://pypi.org/project/line_profiler,2023-11-03 00:10:48.000,101.0,328093.0,340050.0,https://anaconda.org/conda-forge/line_profiler,2023-09-27 21:27:52.775,454377.0,3.0,,,,,,,,,,,,,,,,,
134,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-12-19 16:16:05.000,2023-11-13 17:13:13,776.0,13.0,335.0,78.0,413.0,214.0,2281.0,2023-11-13 17:16:27.000,10.0.0,14.0,136.0,27,True,,125.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],,,https://pypi.org/project/pytest-testinfra,,,324353.0,324762.0,https://anaconda.org/conda-forge/pytest-testinfra,2023-11-19 14:00:16.233,14733.0,3.0,,,,,,,,,,,,,,,,,
135,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2024-01-04 05:57:32.000,2024-01-04 05:47:29,1107.0,64.0,41.0,12.0,44.0,188.0,2198.0,2023-10-21 04:52:32.000,0.16.4,32.0,18.0,27,True,,54.0,beartype,conda-forge/beartype,,,,https://pypi.org/project/beartype,,,1376166.0,1377934.0,https://anaconda.org/conda-forge/beartype,2023-09-23 05:39:58.894,76042.0,2.0,,,,,,,,,,,,,,,,,
136,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,,2013-06-25 21:09:27.000,2023-08-12 17:17:17.000,2023-08-08 07:31:15,426.0,,70.0,18.0,161.0,91.0,1187.0,2023-04-10 11:18:29.000,0.9.7,8.0,50.0,27,False,,23.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],23764.0,23764.0,https://pypi.org/project/pytest-sugar,,,929993.0,935628.0,https://anaconda.org/conda-forge/pytest-sugar,2023-07-02 12:36:24.393,225395.0,3.0,12.0,,,,,,,,,,,,,,,,
137,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-11-05 11:39:24.000,2023-10-11 03:48:44,905.0,4.0,56.0,25.0,123.0,73.0,1153.0,2023-10-11 03:47:29.000,1.25.0,6.0,24.0,27,True,,32.0,wily,,,209.0,209.0,https://pypi.org/project/wily,,,15067.0,15067.0,,,,3.0,,,,,,,,,,,,,,,,,
138,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-12-22 22:26:17.000,2022-12-21 03:55:00,575.0,,143.0,8.0,120.0,205.0,1050.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,27,False,,123.0,pdoc3,anaconda/pdoc3,,4037.0,3793.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,244.0,148675.0,148710.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1780.0,3.0,,,,,,,,,,,,,,,,,
139,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-12-07 06:00:17.000,2023-12-07 06:00:16,629.0,9.0,77.0,14.0,176.0,74.0,831.0,2023-09-01 06:20:05.000,2.2.1,59.0,38.0,27,True,PyCQA/autoflake,38.0,autoflake,conda-forge/autoflake,,780.0,,https://pypi.org/project/autoflake,2023-09-01 06:19:21.000,780.0,1358902.0,1367992.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,518183.0,2.0,,,,,,,,,,,,,,,,,
140,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2024-01-02 21:39:01.000,2024-01-02 21:38:59,1088.0,34.0,102.0,22.0,71.0,211.0,828.0,2023-12-18 13:26:55.000,4.3.2,47.0,46.0,27,True,,6.0,progressbar2,conda-forge/progressbar2,,,,https://pypi.org/project/progressbar2,,,22644898.0,22670005.0,https://anaconda.org/conda-forge/progressbar2,2023-12-21 22:48:56.610,1078446.0,3.0,2122.0,,,,,,,,,,,,,,,,
141,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2023-12-05 07:38:40.000,2023-11-23 12:41:05,375.0,9.0,50.0,17.0,79.0,126.0,749.0,2023-11-07 09:57:34.000,2.1.0,50.0,24.0,27,True,,24.0,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1202.0,1202.0,https://pypi.org/project/pytest-testmon,,,135639.0,136211.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40661.0,3.0,,,,,,,,,,,,,,,,,
142,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-12-31 11:30:58.000,2023-12-31 11:30:57,386.0,17.0,40.0,9.0,240.0,63.0,579.0,2023-08-16 08:58:38.000,1.16.0,26.0,19.0,27,True,adamchainz/blacken-docs,12.0,blacken-docs,conda-forge/blacken-docs,,857.0,814.0,https://pypi.org/project/blacken-docs,2023-08-16 08:58:38.000,43.0,116449.0,117233.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,32929.0,3.0,,,,,,,,,,,,,,,,,
143,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-12-31 11:31:09.000,2023-12-31 11:31:08,608.0,19.0,28.0,5.0,538.0,54.0,556.0,,,8.0,20.0,27,True,,6.0,pytest-randomly,conda-forge/pytest-randomly,,7706.0,7706.0,https://pypi.org/project/pytest-randomly,,,1097202.0,1103543.0,https://anaconda.org/conda-forge/pytest-randomly,2023-08-15 20:36:31.270,171211.0,3.0,,,,,,,,,,,,,,,,,
144,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-11-03 14:34:37.000,2023-11-03 14:34:37,258.0,1.0,25.0,14.0,35.0,5.0,430.0,2023-06-07 07:37:46.000,1.1.2,41.0,14.0,27,True,explosion/wasabi,4.0,wasabi,conda-forge/wasabi,,39246.0,38921.0,https://pypi.org/project/wasabi,2023-06-07 07:36:02.865,325.0,5047020.0,5068340.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1257899.0,3.0,,,,,,,,,,,,,,,,,
145,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-12-31 16:47:14.000,2023-12-31 16:40:27,866.0,45.0,21.0,4.0,508.0,82.0,373.0,2023-12-31 16:40:33.000,0.35.0,53.0,16.0,27,True,,47.0,nitpick,,['flake8'],1277.0,1277.0,https://pypi.org/project/nitpick,,,38647.0,38647.0,,,,2.0,5.0,,,,,,,,,,,,,,,,
146,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2024-01-04 13:10:23.000,2024-01-04 13:10:20,378.0,7.0,13.0,5.0,263.0,31.0,304.0,2022-09-20 20:06:30.000,1.4.0,15.0,16.0,27,True,,8.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],17941.0,17941.0,https://pypi.org/project/flake8-eradicate,,,470185.0,470586.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,13262.0,2.0,,,,,,,,,,,,,,,,,
147,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2023-12-25 16:46:43.000,2023-04-16 08:34:06,854.0,,32.0,13.0,30.0,307.0,290.0,2023-06-05 10:23:02.276,0.28.6,48.0,31.0,27,True,,178.0,py2app,,,5466.0,4634.0,https://pypi.org/project/py2app,2023-06-05 10:23:02.276,832.0,18502.0,18502.0,,,,3.0,,,,,,,,,,,,,,,,,
148,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-11-11 14:33:43.000,2022-12-19 16:44:44,108.0,,34.0,5.0,66.0,44.0,170.0,,,15.0,32.0,27,False,,6.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],20503.0,20503.0,https://pypi.org/project/flake8-quotes,,,588323.0,596125.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,686594.0,2.0,,,,,,,,,,,,,,,,,
149,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-12-27 17:07:53.000,2022-12-04 22:09:17,262.0,,169.0,50.0,53.0,71.0,8070.0,2022-07-21 09:17:39.000,2.1.3,7.0,21.0,26,False,,49.0,icecream,conda-forge/icecream,,21.0,21.0,https://pypi.org/project/icecream,,,257872.0,258756.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,29199.0,3.0,,,,,,,,,,,,,,,,,
150,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-12-26 18:49:55.000,2023-12-26 18:49:54,1154.0,17.0,157.0,35.0,511.0,399.0,3041.0,,,124.0,35.0,26,True,,14.0,pyupgrade,conda-forge/pyupgrade,,,,https://pypi.org/project/pyupgrade,,,399234.0,413056.0,https://anaconda.org/conda-forge/pyupgrade,2023-10-07 20:00:06.902,608208.0,2.0,,,,,,,,,,,,,,,,,
151,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-11-27 07:51:58.000,2023-11-24 20:16:12,210.0,6.0,36.0,8.0,36.0,24.0,1259.0,2023-11-24 20:12:24.000,0.2.11,20.0,7.0,26,True,,9.0,stackprinter,conda-forge/stackprinter,,351.0,321.0,https://pypi.org/project/stackprinter,2023-11-24 20:12:24.000,30.0,280802.0,280965.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,9003.0,3.0,,,,,,,,,,,,,,,,,
152,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,213.0,24.0,95.0,83.0,587.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,56.0,sphinx-bootstrap-theme,,['sphinx'],631.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,631.0,83671.0,83671.0,,,,3.0,,,,,,,,,,,,,,,,,
153,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2024-01-01 20:38:27.000,2023-09-07 20:35:16,182.0,,42.0,5.0,108.0,27.0,516.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,26,True,,29.0,interrogate,,,5875.0,5684.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,191.0,61769.0,61769.0,,,,3.0,,,,,,,,,,,,,,,,,
154,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:31:43.000,2023-11-09 15:30:55,473.0,3.0,64.0,23.0,86.0,52.0,512.0,2023-11-09 15:31:52.000,0.11.3,8.0,23.0,26,True,,28.0,mamba,,,898.0,898.0,https://pypi.org/project/mamba,,,4572.0,4572.0,,,,3.0,,,,,,,,,,,,,,,,,
155,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951,2021-10-18 03:34:23,504.0,,41.0,7.0,61.0,95.0,481.0,,,18.0,22.0,26,False,,56.0,darglint,conda-forge/darglint,,20149.0,20149.0,https://pypi.org/project/darglint,,,331242.0,332831.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,82635.0,3.0,,,,,,,,,,,,,,,,,
156,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-12-29 17:39:35.000,2023-12-21 13:05:26,996.0,6.0,366.0,41.0,492.0,395.0,3268.0,,,11.0,129.0,25,True,,168.0,factory_boy,conda-forge/factory_boy,,,,https://pypi.org/project/factory_boy,,,2788319.0,2791815.0,https://anaconda.org/conda-forge/factory_boy,2023-07-19 13:42:09.417,139866.0,3.0,,,,,,,,,,,,,,,,,
157,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,620.0,158.0,35.0,119.0,1977.0,2017-02-20 12:00:41.000,0.2.7,1.0,13.0,25,False,,166.0,uiautomator,,,259.0,259.0,https://pypi.org/project/uiautomator,,,21365.0,21365.0,,,,3.0,,,,,,,,,,,,,,,,,
158,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,26.0,221.0,161.0,1760.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,,107.0,dephell,,,842.0,825.0,https://pypi.org/project/dephell,2020-04-28 06:31:03.273,17.0,2002.0,2006.0,,,,3.0,254.0,,,,,,,,,,,,,,,,
159,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-11-01 17:50:44.000,2023-11-01 17:50:44,3337.0,1.0,572.0,90.0,534.0,170.0,1725.0,,,,387.0,25,True,,66.0,diamond,,,161.0,161.0,https://pypi.org/project/diamond,,,5653.0,5653.0,,,,3.0,,,,,,,,,,,,,,,,,
160,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2023-12-23 09:30:07.000,2023-09-07 16:41:57,207.0,,89.0,28.0,120.0,77.0,1659.0,2023-09-07 16:49:17.000,1.0.4,61.0,39.0,25,True,,43.0,shiv,,,13.0,,https://pypi.org/project/shiv,2023-09-07 16:47:11.000,13.0,20529.0,20541.0,,,,3.0,648.0,,,,,,,,,,,,,,,,
161,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-11-27 10:30:19.000,2023-11-15 15:09:44,591.0,1.0,127.0,32.0,307.0,119.0,1568.0,2022-12-08 19:08:48.000,2.3.5,18.0,41.0,25,True,,58.0,safety,conda-forge/safety,,29.0,29.0,https://pypi.org/project/safety,,,920617.0,931965.0,https://anaconda.org/conda-forge/safety,2023-06-16 16:15:06.955,88191.0,3.0,449633.0,,,,,,,,,,,,,,,,
162,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-11-04 10:33:24.000,2023-10-15 16:08:38,586.0,2.0,57.0,9.0,122.0,129.0,476.0,2023-07-12 01:47:02.331,1.7.5,62.0,30.0,25,True,PyCQA/docformatter,19.0,docformatter,conda-forge/docformatter,,3433.0,3273.0,https://pypi.org/project/docformatter,2023-07-12 01:47:02.331,160.0,347921.0,350624.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,108083.0,3.0,11.0,,,,,,,,,,,,,,,,
163,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-12-18 11:42:17.000,2023-12-18 11:40:52,570.0,2.0,37.0,7.0,71.0,77.0,282.0,,,11.0,22.0,25,True,,20.0,check-manifest,conda-forge/check-manifest,,9772.0,9772.0,https://pypi.org/project/check-manifest,,,166194.0,167980.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,109003.0,3.0,,,,,,,,,,,,,,,,,
164,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000,2023-05-08 06:33:29,274.0,,33.0,9.0,97.0,53.0,233.0,2022-12-18 18:46:32.000,0.10.3,13.0,16.0,25,True,realpython/pytest-mypy,10.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3846.0,3846.0,https://pypi.org/project/pytest-mypy,,,214035.0,216014.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,93046.0,3.0,,,,,,,,,,,,,,,,,
165,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-11-07 20:23:38.000,2023-08-12 17:19:26,116.0,,21.0,6.0,17.0,28.0,229.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,25,True,,8.0,xenon,conda-forge/xenon,,1255.0,1167.0,https://pypi.org/project/xenon,2023-08-12 17:24:35.000,88.0,130879.0,131172.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,21987.0,3.0,,,,,,,,,,,,,,,,,
166,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-12-22 19:31:19.000,2023-12-09 22:44:55,325.0,29.0,22.0,4.0,73.0,46.0,108.0,,,20.0,18.0,25,True,,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],10009.0,10009.0,https://pypi.org/project/flake8-builtins,,,579416.0,594883.0,https://anaconda.org/conda-forge/flake8-builtins,2023-11-03 15:56:08.359,232013.0,3.0,,,,,,,,,,,,,,,,,
167,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-10-05 20:40:10.000,2023-07-10 03:17:08,1424.0,,237.0,91.0,385.0,424.0,1604.0,2023-07-10 03:25:42.000,0.13.10,11.0,39.0,24,True,,87.0,pybuilder,conda-forge/pybuilder,,,,https://pypi.org/project/pybuilder,,,22354.0,24692.0,https://anaconda.org/conda-forge/pybuilder,2023-09-26 20:19:01.834,60805.0,3.0,,,,,,,,,,,,,,,,,
168,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-09-26 20:28:23.000,2023-01-20 18:08:14,186.0,,96.0,35.0,76.0,34.0,1497.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,24,True,,44.0,bowler,conda-forge/bowler,,15.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,15.0,65583.0,65873.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17982.0,2.0,,,,,,,,,,,,,,,,,
169,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-10-26 13:50:09.000,2022-08-08 11:25:05,700.0,,96.0,20.0,98.0,95.0,1032.0,,,,46.0,24,False,,51.0,pylama,,,6221.0,6221.0,https://pypi.org/project/pylama,,,142586.0,142586.0,,,,3.0,,,,,,,,,,,,,,,,,
170,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-10-08 20:35:10.000,2023-10-08 14:56:10,1090.0,13.0,86.0,20.0,35.0,142.0,698.0,2023-10-07 21:15:17.000,0.13.0.1,28.0,20.0,24,True,,14.0,py2exe,,,2097.0,1919.0,https://pypi.org/project/py2exe,2023-10-07 21:21:25.000,178.0,16155.0,16425.0,,,,3.0,15706.0,,,,,,,,,,,,,,,,
171,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,74.0,28.0,106.0,48.0,679.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,False,,80.0,redbaron,,,753.0,618.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,135.0,58148.0,58148.0,,,,2.0,,,,,,,,,,,,,,,,,
172,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2024-01-04 11:07:57.000,2023-12-19 10:45:29,1140.0,8.0,164.0,33.0,409.0,299.0,429.0,2023-10-23 21:44:20.000,3.5.0,44.0,70.0,24,True,,32.0,,constructor,,17.0,17.0,,,,,107.0,https://anaconda.org/anaconda/constructor,2023-12-12 17:15:44.014,9732.0,3.0,276.0,,,,,,,,,,,,,,,,
173,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-12-06 02:10:10.000,2023-11-11 20:57:26,97.0,1.0,30.0,7.0,18.0,59.0,398.0,2023-08-19 21:31:54.000,2.9.2,24.0,7.0,24,True,,16.0,mkdocs-awesome-pages-plugin,,['mkdocs'],3646.0,3646.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,,,160375.0,160375.0,,,,3.0,,,,,,,,,,,,,,,,,
174,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-10-02 21:31:31.000,2022-01-27 10:32:34,98.0,,24.0,8.0,23.0,21.0,356.0,2019-10-13 14:06:01.000,0.6.0,11.0,9.0,24,False,,19.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],2254.0,2254.0,https://pypi.org/project/pytest-lazy-fixture,,,462574.0,469589.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,568294.0,3.0,,,,,,,,,,,,,,,,,
