,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
130,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-08-10 12:31:31.000,2023-08-10 12:31:31,584.0,34.0,57.0,9.0,121.0,11.0,128.0,438.0,2023-07-12 01:47:02.331,1.7.5,62.0,29.0,28,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,3177.0,3035.0,https://pypi.org/project/docformatter,339487.0,341900.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,84446.0,3.0,7.0,2023-07-12 01:47:02.331,142.0,,,,,,,,,,,,,,,,
131,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-06-16 13:23:45.665,2022-08-10 16:41:28,230.0,,110.0,21.0,61.0,7.0,42.0,430.0,2022-08-10 16:45:07.000,1.6.0,22.0,37.0,28,True,,ddt,conda-forge/ddt,,5194.0,5194.0,https://pypi.org/project/ddt,403772.0,404899.0,https://anaconda.org/conda-forge/ddt,2023-06-16 13:23:45.665,86848.0,3.0,,,,,,,,,,,,,,,,,,,
132,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-06-07 10:00:19.970,2023-06-07 06:50:58,257.0,2.0,25.0,16.0,34.0,4.0,5.0,425.0,2023-06-07 07:37:46.000,1.1.2,41.0,13.0,28,True,explosion/wasabi,wasabi,conda-forge/wasabi,,31762.0,31454.0,https://pypi.org/project/wasabi,4865960.0,4887209.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1147456.0,3.0,,2023-06-07 07:36:02.865,308.0,,,,,,,,,,,,,,,,
133,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2023-08-08 17:28:00.000,2023-08-08 17:28:00,567.0,20.0,140.0,34.0,281.0,73.0,131.0,250.0,2022-10-08 14:08:14.000,1.5.0,15.0,76.0,28,False,,numpydoc,conda-forge/numpydoc,['sphinx'],39797.0,39797.0,https://pypi.org/project/numpydoc,399019.0,424334.0,https://anaconda.org/conda-forge/numpydoc,2023-06-16 13:20:56.387,1999902.0,2.0,,,,,,,,,,,,,,-6.0,,,,,
134,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-06-16 13:20:50.267,2022-12-19 16:44:44,108.0,,37.0,4.0,65.0,6.0,43.0,168.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,28,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],20053.0,19149.0,https://pypi.org/project/flake8-quotes,858885.0,867106.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,682392.0,2.0,,2022-12-19 16:50:01.696,904.0,,,,,,,,,,,,,,,,
135,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-05-12 22:09:01.000,2022-06-22 04:41:01,431.0,,545.0,164.0,153.0,151.0,169.0,9355.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,41.0,27,False,,gdbgui,,,306.0,304.0,https://pypi.org/project/gdbgui,24600.0,25003.0,,,,3.0,14929.0,2022-06-22 04:46:50.000,2.0,,,,,,,,,,,,,,,,
136,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-08-10 09:23:04.000,2023-08-01 18:21:06,10449.0,24.0,588.0,105.0,2570.0,260.0,2190.0,7182.0,2023-05-19 13:34:12.000,0.14.0,98.0,313.0,27,False,,xonsh,,,,,https://pypi.org/project/xonsh,7504.0,7592.0,,,,1.0,8985.0,,,,,,,,,,,,,,,,,,
137,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-07-19 05:29:25.000,2023-01-21 22:38:30,6697.0,,204.0,59.0,127.0,324.0,234.0,4835.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,27,True,,pyoxidizer,,,150.0,148.0,https://pypi.org/project/pyoxidizer,5577.0,5822.0,,,,2.0,10575.0,2023-01-02 16:18:55.910,2.0,,,,,,,,,,,,,,,,
138,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2023-06-16 13:17:34.885,2018-06-28 13:35:12,500.0,,371.0,5.0,1.0,,,3950.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,27,False,,memory_profiler,conda-forge/memory_profiler,,211.0,,https://pypi.org/project/memory_profiler,820562.0,824614.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,352591.0,3.0,,2022-11-15 17:59:01.069,211.0,,,,,,,,,,,11.0,,,,,
139,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1299.0,104.0,3152.0,658.0,2373.0,3477.0,2017-05-22 15:58:37.000,0.11.0,17.0,483.0,27,False,,coala-bears,,,12.0,12.0,https://pypi.org/project/coala-bears,5348.0,5349.0,,,,2.0,176.0,,,,,,,,,,,,,,,,,,
140,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-07-31 20:37:02.000,2022-07-14 07:40:12,517.0,,97.0,31.0,361.0,32.0,67.0,2491.0,2021-08-23 20:42:56.000,1.3.0,6.0,19.0,27,False,,notifiers,conda-forge/notifiers,,1053.0,1053.0,https://pypi.org/project/notifiers,417177.0,418246.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,34213.0,3.0,,,,,,,,,,,,,,,,,,,
141,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2023-08-10 14:12:09.000,2023-08-09 18:37:31,1673.0,92.0,197.0,28.0,1020.0,45.0,818.0,1110.0,2023-08-01 06:07:12.000,6.15.5,60.0,105.0,27,True,,cx_freeze,conda-forge/cx_freeze,,,,https://pypi.org/project/cx_freeze,136040.0,142648.0,https://anaconda.org/conda-forge/cx_freeze,2023-08-01 08:09:25.940,257744.0,2.0,,,,,,,,,,,,,,,,,,,
142,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-07-20 20:31:01.000,2022-12-21 03:55:00,575.0,,138.0,8.0,116.0,108.0,202.0,990.0,2019-01-24 16:15:02.000,0.3.11,5.0,58.0,27,True,,pdoc3,anaconda/pdoc3,,3446.0,3446.0,https://pypi.org/project/pdoc3,509035.0,509065.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1351.0,3.0,,,,,,,,,,,,,,,,,,,
143,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-08-02 14:48:20.000,2023-08-02 14:48:20,633.0,6.0,102.0,25.0,155.0,17.0,65.0,713.0,2021-12-12 20:12:19.000,V2.0.3,9.0,42.0,27,False,,pyhamcrest,conda-forge/pyhamcrest,,34802.0,34802.0,https://pypi.org/project/pyhamcrest,1531013.0,1536455.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,473522.0,3.0,,,,,,,,,,,,,,,,,,,
144,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2023-08-10 09:43:05.000,2023-07-13 12:56:05,366.0,14.0,47.0,18.0,77.0,25.0,120.0,709.0,2023-07-13 13:22:05.000,2.0.12,45.0,24.0,27,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1148.0,1148.0,https://pypi.org/project/pytest-testmon,125520.0,126127.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40065.0,3.0,,,,,,,,,,,,,,,,,,,
145,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,,2013-02-09 18:32:52.000,2023-06-16 13:15:30.349,2023-05-06 20:04:56,258.0,,133.0,16.0,123.0,16.0,78.0,464.0,2022-12-19 20:46:12.000,0.13.3,18.0,35.0,27,False,,pep8-naming,conda-forge/pep8-naming,,48888.0,48888.0,https://pypi.org/project/pep8-naming,1870882.0,1874509.0,https://anaconda.org/conda-forge/pep8-naming,2023-06-16 13:15:30.349,326477.0,2.0,,,,,,,,,,,,,,,,,,,
146,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-08-04 10:47:24.000,2023-08-02 08:03:14,544.0,18.0,21.0,7.0,467.0,4.0,51.0,443.0,2023-07-10 12:46:08.000,3.14.0,39.0,15.0,27,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],673.0,,https://pypi.org/project/flake8-comprehensions,1053591.0,1072956.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-07-17 21:11:54.892,735896.0,2.0,,2023-07-10 12:46:08.000,673.0,,,,,,,,,,,7.0,,,,,
147,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-08-09 21:10:47.000,2023-07-26 12:32:06,801.0,25.0,22.0,4.0,478.0,49.0,78.0,357.0,2023-05-29 15:14:59.000,0.33.2,51.0,16.0,27,True,,nitpick,,['flake8'],1254.0,1254.0,https://pypi.org/project/nitpick,103992.0,103992.0,,,,2.0,5.0,,,,,,,,,,,,,,,,,,
148,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-07-25 20:53:55.000,2022-12-22 22:55:55,353.0,,92.0,8.0,82.0,9.0,48.0,152.0,,,12.0,37.0,27,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],23269.0,23269.0,https://pypi.org/project/flake8-isort,1103408.0,1104380.0,https://anaconda.org/conda-forge/flake8-isort,2023-06-16 16:18:42.555,44743.0,2.0,,,,,,,,,,,,,,,,,,,
149,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-07-31 15:11:29.000,2023-04-11 16:04:33,1217.0,,329.0,48.0,417.0,90.0,199.0,3145.0,2022-10-05 17:13:10.000,1.4.0,8.0,73.0,26,True,,detect-secrets,,,,,https://pypi.org/project/detect-secrets,382184.0,382184.0,,,,3.0,,,,,,,,,,,,,,,,,,,
150,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-07-10 11:06:19.000,2023-01-29 19:46:36,3335.0,,567.0,92.0,534.0,66.0,170.0,1715.0,,,,385.0,26,True,,diamond,,,145.0,145.0,https://pypi.org/project/diamond,7966.0,7966.0,,,,3.0,,,,,,,,,,,,,,,,,,,
151,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-07-17 23:38:14.000,2023-05-29 16:30:35,590.0,6.0,124.0,32.0,305.0,54.0,117.0,1524.0,2022-12-08 19:08:48.000,2.3.5,18.0,41.0,26,True,,safety,conda-forge/safety,,29.0,29.0,https://pypi.org/project/safety,990843.0,1001304.0,https://anaconda.org/conda-forge/safety,2023-06-16 16:15:06.955,73621.0,3.0,369754.0,,,,,,,,,,,,,,,,,,
152,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-08-07 14:53:26.000,2022-07-24 14:45:54,478.0,,86.0,10.0,60.0,56.0,53.0,1074.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,False,,pympler,conda-forge/pympler,,336.0,,https://pypi.org/project/pympler,1911054.0,1915668.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,355354.0,3.0,,2021-12-22 16:55:15.000,336.0,,,,,,,,,,,,,,,,
153,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-08-10 08:57:49.000,2023-08-03 07:40:25,478.0,6.0,77.0,18.0,429.0,12.0,110.0,580.0,2023-07-29 00:23:21.000,3.5.0,41.0,37.0,26,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,85.0,,https://pypi.org/project/mypy-protobuf,1425771.0,1429050.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-06-16 19:23:42.346,108235.0,3.0,,2023-07-29 00:23:21.000,85.0,,,,,,,,,,,,,,,,
154,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-06-01 15:43:14.086,2023-05-31 09:56:43,371.0,1.0,14.0,6.0,256.0,19.0,30.0,302.0,2023-05-31 09:59:03.360,1.5.0,16.0,16.0,26,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],16993.0,16880.0,https://pypi.org/project/flake8-eradicate,695339.0,695722.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,10742.0,3.0,,2022-08-11 07:18:01.020,113.0,,,,,,,,,,,,,,,,
155,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-06-26 22:59:27.000,2023-05-02 14:06:24,564.0,,38.0,6.0,70.0,20.0,76.0,280.0,,,11.0,22.0,26,True,,check-manifest,conda-forge/check-manifest,,9416.0,9416.0,https://pypi.org/project/check-manifest,204053.0,205808.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,98293.0,3.0,,,,,,,,,,,,,,,,,,,
156,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,52.0,9.0,171.0,33.0,23.0,197.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,26,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,1062.0,1016.0,https://pypi.org/project/data-science-types,90964.0,91245.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,9019.0,3.0,,2021-02-16 16:45:03.000,46.0,,,,,,,,,,,,,,,,
157,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,6.0,24.0,5.0,25.0,7.0,16.0,185.0,2023-06-09 06:33:02.577,2.3.0,19.0,13.0,26,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,14134.0,14040.0,https://pypi.org/project/eradicate,739018.0,739308.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,8127.0,2.0,,2023-06-09 06:33:02.577,94.0,,,,,,,,,,,,,,,,
158,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-07-16 20:56:29.139,2023-07-16 18:20:44,535.0,34.0,38.0,10.0,57.0,3.0,61.0,162.0,2023-07-16 18:33:22.000,0.9.31,31.0,24.0,26,True,,asteval,conda-forge/asteval,,173.0,,https://pypi.org/project/asteval,257255.0,267541.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,308590.0,3.0,,2022-05-24 15:52:50.000,173.0,,,,,,,,,,,,,,,,
159,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2023-07-27 01:04:15.000,2023-07-27 01:03:50,331.0,2.0,157.0,55.0,128.0,38.0,131.0,4323.0,2023-03-20 14:10:04.829,23.3.0,23.0,45.0,25,True,,monkeytype,conda-forge/monkeytype,,26.0,,https://pypi.org/project/monkeytype,52819.0,53616.0,https://anaconda.org/conda-forge/monkeytype,2023-06-16 16:09:34.593,53441.0,2.0,,2022-02-18 23:46:48.000,26.0,,,,,,,,,,,,,,,,
160,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,617.0,155.0,35.0,166.0,119.0,1928.0,2017-02-20 12:00:41.000,0.2.7,1.0,13.0,25,False,,uiautomator,,,250.0,250.0,https://pypi.org/project/uiautomator,29915.0,29915.0,,,,3.0,,,,,,,,,,,,,,,,,,,
161,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,113.0,26.0,221.0,100.0,161.0,1754.0,2020-04-28 06:31:17.000,.0.8.3,11.0,37.0,25,False,,dephell,,,817.0,817.0,https://pypi.org/project/dephell,2790.0,2794.0,,,,3.0,248.0,,,,,,,,,,,,,,,,,,
162,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-06-16 16:15:48.838,2023-02-20 18:24:13,204.0,,34.0,8.0,34.0,6.0,21.0,1251.0,2022-11-24 20:29:05.000,0.2.10,7.0,7.0,25,True,,stackprinter,conda-forge/stackprinter,,280.0,280.0,https://pypi.org/project/stackprinter,404056.0,404182.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,6343.0,3.0,,,,,,,,,,,,,,,,,,,
163,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-06-16 13:25:36.186,2023-05-18 17:02:25,1091.0,1.0,80.0,25.0,77.0,5.0,173.0,770.0,2022-09-21 00:00:55.818,3.4.3,145.0,39.0,25,True,,green,conda-forge/green,,231.0,,https://pypi.org/project/green,16047.0,17849.0,https://anaconda.org/conda-forge/green,2023-06-16 13:25:36.186,127971.0,3.0,,2022-09-21 00:00:55.818,231.0,,,,,,,,,,,,,,,,
164,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-08-09 01:01:04.000,2023-08-09 01:00:56,303.0,44.0,51.0,21.0,283.0,22.0,74.0,466.0,2023-07-17 20:20:42.042,2.0.0,10.0,37.0,25,False,,fixit,,,43.0,41.0,https://pypi.org/project/fixit,19765.0,19765.0,,,,3.0,,2023-07-17 20:33:00.500,2.0,,,,,,,,,,,,,,,,
165,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-06-16 13:19:05.560,2023-04-16 21:21:14,535.0,,83.0,13.0,85.0,41.0,93.0,455.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,25,True,,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,51096.0,51438.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,27714.0,3.0,,2017-12-31 01:13:41.000,961.0,,,,,,,,,,,,,,,,
166,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,,2020-01-14 11:27:41.000,2023-07-31 17:40:33.000,2023-04-16 08:34:06,854.0,,27.0,12.0,24.0,168.0,307.0,261.0,2022-12-28 12:12:07.000,0.28.5,7.0,31.0,25,False,,py2app,,,4490.0,4490.0,https://pypi.org/project/py2app,18651.0,18651.0,,,,3.0,,,,,,,,,,,,,,,,,,,
167,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000,2023-05-08 06:33:29,274.0,,33.0,9.0,97.0,11.0,52.0,228.0,2022-12-18 18:46:32.000,0.10.3,13.0,16.0,25,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3626.0,3626.0,https://pypi.org/project/pytest-mypy,313861.0,315697.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,77128.0,3.0,,,,,,,,,,,,,,,,,,,
168,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,28.0,4.0,38.0,5.0,26.0,126.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,25,False,,flake8-commas,,['flake8'],16325.0,15941.0,https://pypi.org/project/flake8-commas,533266.0,533266.0,,,,3.0,,2021-10-13 19:25:39.000,384.0,,,,,,,,,,,,,,,,
169,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,33.0,3.0,45.0,21.0,80.0,48.0,2022-03-07 18:50:03.302,0.16.1,26.0,23.0,25,False,,pytkdocs,conda-forge/pytkdocs,,1278.0,1267.0,https://pypi.org/project/pytkdocs,86606.0,89323.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,92395.0,3.0,,2022-03-07 18:50:03.302,11.0,,,,,,,,,,,,,,,,
170,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-08-04 09:26:44.000,2022-12-04 22:09:17,262.0,,143.0,49.0,46.0,36.0,70.0,6891.0,2022-07-21 09:17:39.000,2.1.3,7.0,21.0,24,True,,icecream,conda-forge/icecream,,4.0,4.0,https://pypi.org/project/icecream,244611.0,245375.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,21419.0,3.0,,,,,,,,,,,,,,,,,,,
171,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-06-21 16:18:50.000,2023-06-21 16:18:49,768.0,12.0,91.0,44.0,56.0,19.0,59.0,4527.0,2022-09-29 10:18:30.000,0.8.12,89.0,24.0,24,True,,xxh-xxh,,,75.0,75.0,https://pypi.org/project/xxh-xxh,228.0,267.0,,,,3.0,1653.0,,,,,,,,,,,,,,,,,,
172,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,207.0,70.0,56.0,32.0,46.0,4419.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,,better-exceptions,,,84.0,,https://pypi.org/project/better-exceptions,115310.0,115310.0,,,,3.0,,2021-01-29 16:48:55.000,84.0,,,,,,,,,,,,,,,,
173,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-05-16 14:03:19.000,2022-08-08 11:25:05,700.0,,96.0,20.0,97.0,50.0,95.0,1008.0,,,,46.0,24,True,,pylama,,,5973.0,5973.0,https://pypi.org/project/pylama,176145.0,176145.0,,,,3.0,,,,,,,,,,,,,,,,,,,
